"","past_pts","window","seasonality","age_int","pts_target","sex","reg_type","Variable","Estimate","Std_Error","z_stat","p_value","AME","MER"
"16.11","all","4 yr.","mnwk","45-54","all","All","Logit","month07",0.0727211778976243,0.00563869966595327,12.8967992987316,4.6918441937805e-38,NA,NA
"16.12","all","4 yr.","mnwk","45-54","all","All","Logit","month08",-0.0385319739096661,0.00579990586995333,-6.64355159784277,3.06213284390406e-11,NA,NA
"16.13","all","4 yr.","mnwk","45-54","all","All","Logit","month09",0.254839940598735,0.00544127458174203,46.8346040565275,0,NA,NA
"16.14","all","4 yr.","mnwk","45-54","all","All","Logit","month10",0.217066867293202,0.00543150118991336,39.9644333497171,0,NA,NA
"16.15","all","4 yr.","mnwk","45-54","all","All","Logit","month11",0.207254848542263,0.00549138154224969,37.7418409097387,1.02394084946541e-311,NA,NA
"16.16","all","4 yr.","mnwk","45-54","all","All","Logit","month12",-0.605778108396124,0.00680858958186027,-88.9726280476742,0,NA,NA
"16.17","all","4 yr.","mnwk","45-54","all","All","Logit","weekdayMonday",0.496653307107827,0.00474760934111031,104.611241453088,0,NA,NA
"16.18","all","4 yr.","mnwk","45-54","all","All","Logit","weekdayTuesday",0.623145873614787,0.00464079583575981,134.275649192131,0,NA,NA
"16.19","all","4 yr.","mnwk","45-54","all","All","Logit","weekdayWednesday",0.677659315492491,0.00459854670166852,147.363799794968,0,NA,NA
"16.20","all","4 yr.","mnwk","45-54","all","All","Logit","weekdayThursday",0.626916034043757,0.00464123612280359,135.075229412173,0,NA,NA
"16.21","all","4 yr.","mnwk","45-54","all","All","Logit","weekdayFriday",0.515717907453788,0.00473464469077716,108.924310299013,0,NA,NA
"16.22","all","4 yr.","mnwk","45-54","all","All","Logit","weekdaySaturday",0.121578765497994,0.00514108114449114,23.6484821151423,1.22357748599111e-123,NA,NA
"17","all","4 yr.","mnwk","55-64","all","All","Logit","(Intercept)",-9.16725163443567,0.00752409721024779,-1218.38559208803,0,NA,NA
"17.1","all","4 yr.","mnwk","55-64","all","All","Logit","policyTRUE",-0.0775302944289518,0.00295504768346096,-26.236562903157,1.01756594481912e-151,-2.21945244428253,-9.76725061189591
"17.2","all","4 yr.","mnwk","55-64","all","All","Logit","curr_pts_grp1-3",1.30457611299009,0.0035033510533407,372.37949983519,0,NA,NA
"17.3","all","4 yr.","mnwk","55-64","all","All","Logit","curr_pts_grp4-6",1.90098238647925,0.00490403487748652,387.636392066928,0,NA,NA
"17.4","all","4 yr.","mnwk","55-64","all","All","Logit","curr_pts_grp7-9",2.21915878444244,0.00743823364891184,298.344861050054,0,NA,NA
"17.5","all","4 yr.","mnwk","55-64","all","All","Logit","curr_pts_grp10-150",2.5030909775759,0.00969270978309143,258.244704895884,0,NA,NA
"17.6","all","4 yr.","mnwk","55-64","all","All","Logit","month02",0.201231563948905,0.00732924720054104,27.4559662735963,5.89718292102696e-166,NA,NA
"17.7","all","4 yr.","mnwk","55-64","all","All","Logit","month03",0.23488311937261,0.00711715311543549,33.0023979480226,7.50522000280616e-239,NA,NA
"17.8","all","4 yr.","mnwk","55-64","all","All","Logit","month04",0.223084902421757,0.00728363306979967,30.6282455862227,5.15091789618696e-206,NA,NA
"17.9","all","4 yr.","mnwk","55-64","all","All","Logit","month05",0.239998365791001,0.00718680332612479,33.3943138416744,1.65828799314628e-244,NA,NA
"17.10","all","4 yr.","mnwk","55-64","all","All","Logit","month06",0.181399289735212,0.00733546164946589,24.729089783793,5.20544261980543e-135,NA,NA
"17.11","all","4 yr.","mnwk","55-64","all","All","Logit","month07",0.0634980578407994,0.00746990795925641,8.50051408760868,1.88753053256781e-17,NA,NA
"17.12","all","4 yr.","mnwk","55-64","all","All","Logit","month08",-0.0335595484913969,0.00765811264718113,-4.38222183944366,1.17475108731237e-05,NA,NA
"17.13","all","4 yr.","mnwk","55-64","all","All","Logit","month09",0.284754418442084,0.00714110477221758,39.8754012894363,0,NA,NA
"17.14","all","4 yr.","mnwk","55-64","all","All","Logit","month10",0.233934937616017,0.00714568799483777,32.737916598796,4.51239286363681e-235,NA,NA
"17.15","all","4 yr.","mnwk","55-64","all","All","Logit","month11",0.210356222669154,0.00724592386021525,29.0309733758236,2.67595781219646e-185,NA,NA
"17.16","all","4 yr.","mnwk","55-64","all","All","Logit","month12",-0.628895822902333,0.00905482166525935,-69.4542472675325,0,NA,NA
"17.17","all","4 yr.","mnwk","55-64","all","All","Logit","weekdayMonday",0.567007602038123,0.00629547540249974,90.0658911022005,0,NA,NA
"17.18","all","4 yr.","mnwk","55-64","all","All","Logit","weekdayTuesday",0.683806068482561,0.00616970273916033,110.832903527476,0,NA,NA
"17.19","all","4 yr.","mnwk","55-64","all","All","Logit","weekdayWednesday",0.749412761699001,0.00610526041110915,122.748697227618,0,NA,NA
"17.20","all","4 yr.","mnwk","55-64","all","All","Logit","weekdayThursday",0.688294537879529,0.0061701928080989,111.551544544294,0,NA,NA
"17.21","all","4 yr.","mnwk","55-64","all","All","Logit","weekdayFriday",0.541629590094709,0.00632978982854236,85.5683371432629,0,NA,NA
"17.22","all","4 yr.","mnwk","55-64","all","All","Logit","weekdaySaturday",0.0837228021258384,0.00696866075058898,12.0141882525652,2.99295153301495e-33,NA,NA
"18","all","4 yr.","mnwk","65-199","all","All","Logit","(Intercept)",-9.6601306716091,0.0107726881277195,-896.724249052783,0,NA,NA
"18.1","all","4 yr.","mnwk","65-199","all","All","Logit","policyTRUE",-0.0232482958125892,0.00415130505516547,-5.60023787788405,2.14057903575761e-08,-0.432915411070493,-2.59301787596581
"18.2","all","4 yr.","mnwk","65-199","all","All","Logit","curr_pts_grp1-3",1.39661541138624,0.00506904372577764,275.518517286411,0,NA,NA
"18.3","all","4 yr.","mnwk","65-199","all","All","Logit","curr_pts_grp4-6",2.10547687432365,0.00769659803873314,273.559417255238,0,NA,NA
"18.4","all","4 yr.","mnwk","65-199","all","All","Logit","curr_pts_grp7-9",2.34001872501545,0.0122206318039967,191.48099399003,0,NA,NA
"18.5","all","4 yr.","mnwk","65-199","all","All","Logit","curr_pts_grp10-150",2.70939308221065,0.0166785702748247,162.447562205036,0,NA,NA
"18.6","all","4 yr.","mnwk","65-199","all","All","Logit","month02",0.205258032454098,0.010459294614041,19.6244622633108,9.55858579765221e-86,NA,NA
"18.7","all","4 yr.","mnwk","65-199","all","All","Logit","month03",0.266833928601239,0.0100892520485893,26.4473448890146,3.91495530031146e-154,NA,NA
"18.8","all","4 yr.","mnwk","65-199","all","All","Logit","month04",0.321290185591656,0.0102057767958719,31.4812083409088,1.57103102972041e-217,NA,NA
"18.9","all","4 yr.","mnwk","65-199","all","All","Logit","month05",0.341412519367915,0.0100696311386715,33.9051664024467,5.5919294556425e-252,NA,NA
"18.10","all","4 yr.","mnwk","65-199","all","All","Logit","month06",0.245704430279084,0.010348140537505,23.7438242540843,1.27269892943127e-124,NA,NA
"18.11","all","4 yr.","mnwk","65-199","all","All","Logit","month07",0.111451621895059,0.0105638713004458,10.5502631303692,5.06551594634976e-26,NA,NA
"18.12","all","4 yr.","mnwk","65-199","all","All","Logit","month08",0.0156191094490524,0.0108255913229284,1.44279503845406,0.149078217496983,NA,NA
"18.13","all","4 yr.","mnwk","65-199","all","All","Logit","month09",0.340274079674928,0.0100876637226445,33.7317032992575,1.98364244585336e-249,NA,NA
"18.14","all","4 yr.","mnwk","65-199","all","All","Logit","month10",0.281500091473071,0.0101092219703005,27.8458710571475,1.20871294015069e-170,NA,NA
"18.15","all","4 yr.","mnwk","65-199","all","All","Logit","month11",0.222391871106769,0.0103310342289393,21.5265835131787,8.77741519050632e-103,NA,NA
"18.16","all","4 yr.","mnwk","65-199","all","All","Logit","month12",-0.648137740479794,0.0130162741867327,-49.7944136072695,0,NA,NA
"18.17","all","4 yr.","mnwk","65-199","all","All","Logit","weekdayMonday",0.658458745284246,0.00900956426846392,73.0844162562935,0,NA,NA
"18.18","all","4 yr.","mnwk","65-199","all","All","Logit","weekdayTuesday",0.80460255036971,0.00879879009613045,91.4446806412121,0,NA,NA
"18.19","all","4 yr.","mnwk","65-199","all","All","Logit","weekdayWednesday",0.862496833861978,0.00872412436979409,98.8634271249316,0,NA,NA
"18.20","all","4 yr.","mnwk","65-199","all","All","Logit","weekdayThursday",0.788405563127207,0.00882875384851156,89.2997558494763,0,NA,NA
"18.21","all","4 yr.","mnwk","65-199","all","All","Logit","weekdayFriday",0.569917747045645,0.00915777336436275,62.233222462511,0,NA,NA
"18.22","all","4 yr.","mnwk","65-199","all","All","Logit","weekdaySaturday",0.0701159417349946,0.0101676175633622,6.89600501769941,5.34853319427569e-12,NA,NA
