"","past_pts","window","seasonality","age_int","pts_target","sex","reg_type","Variable","Estimate","Std_Error","z_stat","p_value"
"58.10","high","4 yr.","mnwk","with","4","All","Logit","curr_pts_grp4-6",0.72958972982687,0.0332799848048479,21.9227783337386,1.57542863373288e-106
"58.11","high","4 yr.","mnwk","with","4","All","Logit","curr_pts_grp7-9",1.12539977410989,0.0342533054357256,32.8552167387651,9.59466701938409e-237
"58.12","high","4 yr.","mnwk","with","4","All","Logit","curr_pts_grp10-150",1.89999001449632,0.031455567840243,60.4023435261452,0
"58.13","high","4 yr.","mnwk","with","4","All","Logit","month02",0.0571639468105798,0.0568124860614047,1.00618632933604,0.314325947002715
"58.14","high","4 yr.","mnwk","with","4","All","Logit","month03",0.131646644081566,0.0547229585026015,2.40569310731451,0.0161418183923661
"58.15","high","4 yr.","mnwk","with","4","All","Logit","month04",0.432153256626317,0.0516939004152197,8.3598500626794,6.27980171528293e-17
"58.16","high","4 yr.","mnwk","with","4","All","Logit","month05",0.553744647678209,0.0502486735798865,11.0200848744366,3.05770631271052e-28
"58.17","high","4 yr.","mnwk","with","4","All","Logit","month06",0.594881520053086,0.0501304636976399,11.8666670159106,1.76354449849787e-32
"58.18","high","4 yr.","mnwk","with","4","All","Logit","month07",0.634217907708152,0.0495452933634251,12.8007700561188,1.62333452870041e-37
"58.19","high","4 yr.","mnwk","with","4","All","Logit","month08",0.589343065914174,0.0498607639905305,11.8197760873881,3.08505697557211e-32
"58.20","high","4 yr.","mnwk","with","4","All","Logit","month09",0.523040854001153,0.0506808240122303,10.3202910409454,5.704996101386e-25
"58.21","high","4 yr.","mnwk","with","4","All","Logit","month10",0.463606725742382,0.0509763711651828,9.09454155220504,9.49863484568192e-20
"58.22","high","4 yr.","mnwk","with","4","All","Logit","month11",0.316960028967566,0.0527010997580819,6.01429629405332,1.80669795562773e-09
"58.23","high","4 yr.","mnwk","with","4","All","Logit","month12",-0.00654500911215804,0.0562649333918424,-0.116324835338861,0.907395103466819
"58.24","high","4 yr.","mnwk","with","4","All","Logit","weekdayMonday",-0.24369931274243,0.037979553579167,-6.41659234446892,1.39358431907879e-10
"58.25","high","4 yr.","mnwk","with","4","All","Logit","weekdayTuesday",-0.144671341435917,0.0369956473756154,-3.91049627992922,9.21066789141053e-05
"58.26","high","4 yr.","mnwk","with","4","All","Logit","weekdayWednesday",-0.106570933906993,0.0366307259200946,-2.90933174896573,0.00362202286679891
"58.27","high","4 yr.","mnwk","with","4","All","Logit","weekdayThursday",-0.0368168519167385,0.0359878989520221,-1.02303421396791,0.306291669298202
"58.28","high","4 yr.","mnwk","with","4","All","Logit","weekdayFriday",0.145545922595392,0.0344358204477236,4.22658501243909,2.37264657539118e-05
"58.29","high","4 yr.","mnwk","with","4","All","Logit","weekdaySaturday",0.15481962343868,0.0343199562607784,4.51106703814805,6.45023297178089e-06
"58.30","high","4 yr.","mnwk","with","4","All","Logit","policyTRUE:age_grp16-19",8.24543238324506,35.5692273846647,0.231813648749649,0.816682755620543
"58.31","high","4 yr.","mnwk","with","4","All","Logit","policyTRUE:age_grp20-24",8.92729088898917,35.5691725372094,0.250983935025483,0.801826529728584
"58.32","high","4 yr.","mnwk","with","4","All","Logit","policyTRUE:age_grp25-34",9.25171474139895,35.5691695297182,0.26010488475614,0.794782870087503
"58.33","high","4 yr.","mnwk","with","4","All","Logit","policyTRUE:age_grp35-44",9.24495134063524,35.5691987585789,0.259914523331944,0.794929708187705
"58.34","high","4 yr.","mnwk","with","4","All","Logit","policyTRUE:age_grp45-54",9.35186023205222,35.5692445256285,0.262919844286093,0.792612360731479
"58.35","high","4 yr.","mnwk","with","4","All","Logit","policyTRUE:age_grp55-64",9.42438881966733,35.5693754625199,0.264957950403093,0.791041855111902
"58.36","high","4 yr.","mnwk","with","4","All","Logit","policyTRUE:age_grp65-199",9.20300971217472,35.5697515467135,0.258731346495026,0.795842531863012
"59","high","4 yr.","mnwk","no","5","All","Logit","(Intercept)",-20.1634613300932,18.0350854563964,-1.11801307395202,0.263561409612978
"59.1","high","4 yr.","mnwk","no","5","All","Logit","policyTRUE",-1.03062294275669,0.0119239252664938,-86.4331937447426,0
"59.2","high","4 yr.","mnwk","no","5","All","Logit","age_grp16-19",10.0175004793864,18.0350770580714,0.555445393836183,0.578590050698808
"59.3","high","4 yr.","mnwk","no","5","All","Logit","age_grp20-24",9.74854504856163,18.0350681309159,0.540532754176325,0.588829678832105
"59.4","high","4 yr.","mnwk","no","5","All","Logit","age_grp25-34",9.43760300051739,18.0350671427196,0.523291813988458,0.600771196720375
"59.5","high","4 yr.","mnwk","no","5","All","Logit","age_grp35-44",9.0043736109172,18.0350689323696,0.499270263101465,0.617589001277229
"59.6","high","4 yr.","mnwk","no","5","All","Logit","age_grp45-54",8.76992373302215,18.0350714246199,0.486270529599913,0.626775371071699
"59.7","high","4 yr.","mnwk","no","5","All","Logit","age_grp55-64",8.43597867215887,18.0350818777008,0.467753832744691,0.639960639249083
"59.8","high","4 yr.","mnwk","no","5","All","Logit","age_grp65-199",7.99055067020425,18.0351246932129,0.443054916787535,0.657726013266999
"59.9","high","4 yr.","mnwk","no","5","All","Logit","curr_pts_grp1-3",0.687915400711549,0.0163439271574435,42.0899698147671,0
"59.10","high","4 yr.","mnwk","no","5","All","Logit","curr_pts_grp4-6",0.947475323932739,0.0168344877838552,56.2818029332261,0
"59.11","high","4 yr.","mnwk","no","5","All","Logit","curr_pts_grp7-9",1.23298685656621,0.0181831080438984,67.8094665438652,0
"59.12","high","4 yr.","mnwk","no","5","All","Logit","curr_pts_grp10-150",1.86190507833004,0.0172430107590529,107.980277014703,0
"59.13","high","4 yr.","mnwk","no","5","All","Logit","month02",0.0787885323509191,0.0292734939539343,2.69146322181094,0.00711393416444791
"59.14","high","4 yr.","mnwk","no","5","All","Logit","month03",0.131975928381536,0.028285919741251,4.66578175957516,3.07445883637592e-06
"59.15","high","4 yr.","mnwk","no","5","All","Logit","month04",0.274275198734999,0.0277067125193188,9.89923284993692,4.19480349841367e-23
"59.16","high","4 yr.","mnwk","no","5","All","Logit","month05",0.342389716952953,0.027140875802412,12.6152788674021,1.73940841990805e-36
"59.17","high","4 yr.","mnwk","no","5","All","Logit","month06",0.436969758112904,0.0267836301222807,16.3148070712565,7.7450500015075e-60
"59.18","high","4 yr.","mnwk","no","5","All","Logit","month07",0.513187424438018,0.0262180743881995,19.5738030505016,2.58641640438499e-85
"59.19","high","4 yr.","mnwk","no","5","All","Logit","month08",0.417889939463925,0.0267007820366048,15.6508501845013,3.27810707077009e-55
"59.20","high","4 yr.","mnwk","no","5","All","Logit","month09",0.582799786130979,0.0259943233759668,22.4202714454883,2.49658304785774e-111
"59.21","high","4 yr.","mnwk","no","5","All","Logit","month10",0.537420813006942,0.0260578491812475,20.6241432003412,1.66656781230667e-94
"59.22","high","4 yr.","mnwk","no","5","All","Logit","month11",0.404450076208271,0.0268815621203298,15.0456314405328,3.68797754683863e-51
"59.23","high","4 yr.","mnwk","no","5","All","Logit","month12",-0.393310110782647,0.0325209831268569,-12.0940412301939,1.13560260167385e-33
"59.24","high","4 yr.","mnwk","no","5","All","Logit","weekdayMonday",-0.109313825928525,0.0191693271219812,-5.7025384998087,1.18036240022275e-08
"59.25","high","4 yr.","mnwk","no","5","All","Logit","weekdayTuesday",-0.159222313116058,0.0194433217323781,-8.18904893451988,2.63298478860169e-16
"59.26","high","4 yr.","mnwk","no","5","All","Logit","weekdayWednesday",-0.114101709475599,0.0192174664827201,-5.9373960442807,2.89584544664215e-09
"59.27","high","4 yr.","mnwk","no","5","All","Logit","weekdayThursday",-0.128033042482592,0.019293092802653,-6.63621140437299,3.21848155409274e-11
"59.28","high","4 yr.","mnwk","no","5","All","Logit","weekdayFriday",-0.034067928955747,0.0188324866468158,-1.80899790848954,0.0704513282851413
"59.29","high","4 yr.","mnwk","no","5","All","Logit","weekdaySaturday",0.00596255578541029,0.0186248335610744,0.32014008425138,0.7488621405188
"60","high","4 yr.","mnwk","with","5","All","Logit","(Intercept)",-20.4484199139517,21.8675310342837,-0.935104190861459,0.349734607005195
"60.1","high","4 yr.","mnwk","with","5","All","Logit","policyTRUE",0.233900331685966,41.8462614490336,0.0055895156123049,0.995540235013093
"60.2","high","4 yr.","mnwk","with","5","All","Logit","age_grp16-19",10.369856328842,21.8675250535272,0.47421261909881,0.635348295540491
"60.3","high","4 yr.","mnwk","with","5","All","Logit","age_grp20-24",10.0538451156716,21.8675174786122,0.459761613338362,0.645687339197906
"60.4","high","4 yr.","mnwk","with","5","All","Logit","age_grp25-34",9.69490306511204,21.8675166337389,0.443347236336566,0.657514594129395
"60.5","high","4 yr.","mnwk","with","5","All","Logit","age_grp35-44",9.28158851123028,21.8675186152396,0.424446352352108,0.671240322339688
"60.6","high","4 yr.","mnwk","with","5","All","Logit","age_grp45-54",9.05350650131751,21.8675215417423,0.414016123593865,0.678862298671348
"60.7","high","4 yr.","mnwk","with","5","All","Logit","age_grp55-64",8.73829290529494,21.8675333317916,0.399601215770915,0.689450260847035
"60.8","high","4 yr.","mnwk","with","5","All","Logit","age_grp65-199",8.23486544549117,21.8675877539861,0.376578593767851,0.706486798298693
"60.9","high","4 yr.","mnwk","with","5","All","Logit","curr_pts_grp1-3",0.685212640505306,0.0163477317160757,41.914844970908,0
"60.10","high","4 yr.","mnwk","with","5","All","Logit","curr_pts_grp4-6",0.945812122412894,0.0168379103378726,56.1715856323054,0
"60.11","high","4 yr.","mnwk","with","5","All","Logit","curr_pts_grp7-9",1.2332030699239,0.0181837931371362,67.8188021950912,0
"60.12","high","4 yr.","mnwk","with","5","All","Logit","curr_pts_grp10-150",1.86470589066158,0.0172362502813582,108.185124967601,0
"60.13","high","4 yr.","mnwk","with","5","All","Logit","month02",0.0786720489583607,0.0292734803443686,2.68748532914007,0.00719922647429261
"60.14","high","4 yr.","mnwk","with","5","All","Logit","month03",0.131692860271056,0.0282858684974745,4.65578280839474,3.22752036475755e-06
"60.15","high","4 yr.","mnwk","with","5","All","Logit","month04",0.277085673770185,0.0277075399798668,10.0003708005663,1.51827484838033e-23
"60.16","high","4 yr.","mnwk","with","5","All","Logit","month05",0.344910201447248,0.0271415992764945,12.7078068588962,5.35142911987144e-37
"60.17","high","4 yr.","mnwk","with","5","All","Logit","month06",0.439154865305296,0.0267842396137792,16.3960176446216,2.04192418226763e-60
"60.18","high","4 yr.","mnwk","with","5","All","Logit","month07",0.51498310504267,0.0262185299982909,19.641951897236,6.77437022640363e-86
"60.19","high","4 yr.","mnwk","with","5","All","Logit","month08",0.419325491452954,0.0267010649421698,15.7044482068841,1.40999148155905e-55
"60.20","high","4 yr.","mnwk","with","5","All","Logit","month09",0.583868086751868,0.0259944864995847,22.4612279515964,9.94028297626737e-112
"60.21","high","4 yr.","mnwk","with","5","All","Logit","month10",0.538135049406503,0.0260579260888849,20.6514918942857,9.46513477164757e-95
"60.22","high","4 yr.","mnwk","with","5","All","Logit","month11",0.404842715210109,0.0268815836051526,15.0602256606828,2.95775729901665e-51
"60.23","high","4 yr.","mnwk","with","5","All","Logit","month12",-0.393130995534277,0.0325209748822764,-12.0885366123673,1.2143034145399e-33
"60.24","high","4 yr.","mnwk","with","5","All","Logit","weekdayMonday",-0.109325859306688,0.0191693390840201,-5.70316268221395,1.17604641840728e-08
"60.25","high","4 yr.","mnwk","with","5","All","Logit","weekdayTuesday",-0.159202456476573,0.0194433359194409,-8.18802170245852,2.6555494623336e-16
"60.26","high","4 yr.","mnwk","with","5","All","Logit","weekdayWednesday",-0.11409379798597,0.0192174714476186,-5.93698282820177,2.9031506062767e-09
"60.27","high","4 yr.","mnwk","with","5","All","Logit","weekdayThursday",-0.127993650376654,0.0192930975979539,-6.63416798296961,3.26338015266228e-11
"60.28","high","4 yr.","mnwk","with","5","All","Logit","weekdayFriday",-0.0340402267397949,0.0188325032098009,-1.80752533853702,0.0706804075831802
"60.29","high","4 yr.","mnwk","with","5","All","Logit","weekdaySaturday",0.00597614900290779,0.0186248461548708,0.320869710987916,0.748309128344487
"60.30","high","4 yr.","mnwk","with","5","All","Logit","policyTRUE:age_grp16-19",-1.89943469625857,41.8463331008813,-0.0453907082295478,0.963795887114285
"60.31","high","4 yr.","mnwk","with","5","All","Logit","policyTRUE:age_grp20-24",-1.36185751361685,41.8462695749136,-0.0325442991084029,0.974037989143633
"60.32","high","4 yr.","mnwk","with","5","All","Logit","policyTRUE:age_grp25-34",-1.16918239198532,41.8462658913436,-0.0279399455860929,0.977710048898225
"60.33","high","4 yr.","mnwk","with","5","All","Logit","policyTRUE:age_grp35-44",-1.23774942807749,41.846270064675,-0.0295784887437877,0.976403221302083
"60.34","high","4 yr.","mnwk","with","5","All","Logit","policyTRUE:age_grp45-54",-1.26102776724597,41.8462750118454,-0.0301347674766514,0.975959572877569
"60.35","high","4 yr.","mnwk","with","5","All","Logit","policyTRUE:age_grp55-64",-1.32681134068016,41.8462976563296,-0.0317067796911652,0.974705888194868
"60.36","high","4 yr.","mnwk","with","5","All","Logit","policyTRUE:age_grp65-199",-1.13786271051601,41.8463769562294,-0.0271914271504602,0.978307053322466
"61","high","4 yr.","mnwk","no","7","All","Logit","(Intercept)",-20.6793035552808,29.7084272968204,-0.69607533743444,0.486381650620755
"61.1","high","4 yr.","mnwk","no","7","All","Logit","policyTRUE",-1.17383858131359,0.0285148605272275,-41.165853860402,0
"61.2","high","4 yr.","mnwk","no","7","All","Logit","age_grp16-19",9.8933854565018,29.7083822096863,0.333016634385298,0.739121726719364
"61.3","high","4 yr.","mnwk","no","7","All","Logit","age_grp20-24",9.25801025652403,29.708369316244,0.311629701313223,0.7553219591268
"61.4","high","4 yr.","mnwk","no","7","All","Logit","age_grp25-34",8.69081811293864,29.7083686946505,0.292537708894921,0.769875532633334
"61.5","high","4 yr.","mnwk","no","7","All","Logit","age_grp35-44",7.95376975138485,29.7083789352484,0.26772816412234,0.788908569119489
"61.6","high","4 yr.","mnwk","no","7","All","Logit","age_grp45-54",7.37275762286823,29.708401394026,0.248170796034511,0.80400226104613
"61.7","high","4 yr.","mnwk","no","7","All","Logit","age_grp55-64",6.76746587039023,29.7084969089714,0.22779563338819,0.819805121512656
"61.8","high","4 yr.","mnwk","no","7","All","Logit","age_grp65-199",6.40108927109597,29.7087944509888,0.215461091215127,0.829407844351045
"61.9","high","4 yr.","mnwk","no","7","All","Logit","curr_pts_grp1-3",0.215172477056278,0.0367755212372196,5.85097015126755,4.88713933174124e-09
"61.10","high","4 yr.","mnwk","no","7","All","Logit","curr_pts_grp4-6",0.33814811720828,0.0391890910184526,8.62862874387823,6.20918810244015e-18
"61.11","high","4 yr.","mnwk","no","7","All","Logit","curr_pts_grp7-9",0.767837365127489,0.0406279514609749,18.8992390095039,1.15709366358868e-79
"61.12","high","4 yr.","mnwk","no","7","All","Logit","curr_pts_grp10-150",1.70862800390279,0.0350350061403274,48.7691652474424,0
"61.13","high","4 yr.","mnwk","no","7","All","Logit","month02",0.0938903083326671,0.071031605822217,1.32181030184876,0.186231327023049
"61.14","high","4 yr.","mnwk","no","7","All","Logit","month03",0.126575352630981,0.0689737969429666,1.83512229630687,0.066487571006326
"61.15","high","4 yr.","mnwk","no","7","All","Logit","month04",0.402449563273363,0.0656565408371381,6.12961874235263,8.80899095660972e-10
"61.16","high","4 yr.","mnwk","no","7","All","Logit","month05",0.506239875451258,0.0641051799639513,7.89701979989659,2.85651008464154e-15
"61.17","high","4 yr.","mnwk","no","7","All","Logit","month06",0.708575631530346,0.0620716387886664,11.4154490739775,3.5009106058504e-30
"61.18","high","4 yr.","mnwk","no","7","All","Logit","month07",0.648206910189003,0.0623518078035871,10.3959601657566,2.58668443344901e-25
"61.19","high","4 yr.","mnwk","no","7","All","Logit","month08",0.6470083359081,0.0624194108772855,10.3654989179583,3.55896296192779e-25
"61.20","high","4 yr.","mnwk","no","7","All","Logit","month09",0.750700827866132,0.0614623705214296,12.2139907962774,2.61729067175235e-34
"61.21","high","4 yr.","mnwk","no","7","All","Logit","month10",0.650675879686696,0.0622402863732056,10.4542558783407,1.40094135634373e-25
"61.22","high","4 yr.","mnwk","no","7","All","Logit","month11",0.499769918620796,0.064276226850663,7.77534623776133,7.52413221583813e-15
"61.23","high","4 yr.","mnwk","no","7","All","Logit","month12",-0.445365930854094,0.0801936862431637,-5.55362836799463,2.79800016890249e-08
"61.24","high","4 yr.","mnwk","no","7","All","Logit","weekdayMonday",-0.306874769219035,0.0432423417676359,-7.09662697890036,1.27838491588329e-12
"61.25","high","4 yr.","mnwk","no","7","All","Logit","weekdayTuesday",-0.301768484146841,0.0432100734096404,-6.98375310048686,2.87396961932647e-12
"61.26","high","4 yr.","mnwk","no","7","All","Logit","weekdayWednesday",-0.439873880085731,0.0450274224620479,-9.76902198780057,1.5292108919486e-22
"61.27","high","4 yr.","mnwk","no","7","All","Logit","weekdayThursday",-0.425408537880469,0.0448280471648371,-9.48978518551567,2.31510856231587e-21
"61.28","high","4 yr.","mnwk","no","7","All","Logit","weekdayFriday",-0.141752335534557,0.0413530958018989,-3.42785304910711,0.00060837467851217
"61.29","high","4 yr.","mnwk","no","7","All","Logit","weekdaySaturday",0.0163337081386462,0.0396762337047611,0.4116748646101,0.680577750613157
"62","high","4 yr.","mnwk","with","7","All","Logit","(Intercept)",-20.9671849510538,35.9154914152654,-0.583792233513531,0.559360104107598
"62.1","high","4 yr.","mnwk","with","7","All","Logit","policyTRUE",0.188172042714746,68.6018808065372,0.00274295748895583,0.997811439313012
"62.2","high","4 yr.","mnwk","with","7","All","Logit","age_grp16-19",10.2516822458281,35.9154556011661,0.285439292756606,0.775307607792111
"62.3","high","4 yr.","mnwk","with","7","All","Logit","age_grp20-24",9.54085813480666,35.9154452217099,0.265647775655012,0.790510487473995
"62.4","high","4 yr.","mnwk","with","7","All","Logit","age_grp25-34",8.96382026773491,35.9154447982455,0.249581212709158,0.802911228965192
"62.5","high","4 yr.","mnwk","with","7","All","Logit","age_grp35-44",8.20189230425876,35.9154566586045,0.228366643983455,0.819361218589637
"62.6","high","4 yr.","mnwk","with","7","All","Logit","age_grp45-54",7.67414328541647,35.9154807475795,0.213672297451669,0.830802615853794
"62.7","high","4 yr.","mnwk","with","7","All","Logit","age_grp55-64",6.97702046276712,35.9156012253937,0.194261552771505,0.84597108857165
"62.8","high","4 yr.","mnwk","with","7","All","Logit","age_grp65-199",6.99249555675174,35.9158042074353,0.194691326313227,0.845634602579551
"62.9","high","4 yr.","mnwk","with","7","All","Logit","curr_pts_grp1-3",0.210380550855964,0.0367952139770327,5.71760639813869,1.08035029701097e-08
"62.10","high","4 yr.","mnwk","with","7","All","Logit","curr_pts_grp4-6",0.335440090541074,0.0392033772621909,8.55640799254772,1.16438688176763e-17
"62.11","high","4 yr.","mnwk","with","7","All","Logit","curr_pts_grp7-9",0.768089422843808,0.0406295495835648,18.9046994297596,1.04332363160883e-79
"62.12","high","4 yr.","mnwk","with","7","All","Logit","curr_pts_grp10-150",1.71192877031118,0.035009764247364,48.8986089199409,0
"62.13","high","4 yr.","mnwk","with","7","All","Logit","month02",0.0937991288363079,0.0710315225874166,1.32052820240298,0.18665872636675
"62.14","high","4 yr.","mnwk","with","7","All","Logit","month03",0.126296713592689,0.0689735440565002,1.83108922878071,0.0670872259625278
"62.15","high","4 yr.","mnwk","with","7","All","Logit","month04",0.407032017947481,0.0656596541382446,6.19911912862785,5.67800438037515e-10
"62.16","high","4 yr.","mnwk","with","7","All","Logit","month05",0.510386791745009,0.0641078489170657,7.96137759052375,1.70134325812621e-15
"62.17","high","4 yr.","mnwk","with","7","All","Logit","month06",0.712210868800086,0.0620740534432866,11.4735679288415,1.79118568093473e-30
"62.18","high","4 yr.","mnwk","with","7","All","Logit","month07",0.651196766537386,0.0623536222637347,10.4436076509404,1.56738435919593e-25
"62.19","high","4 yr.","mnwk","with","7","All","Logit","month08",0.649411819312207,0.0624205111882045,10.4038209067875,2.38186451515766e-25
"62.20","high","4 yr.","mnwk","with","7","All","Logit","month09",0.752505214814046,0.0614630570602911,12.2432116267157,1.82659064996511e-34
"62.21","high","4 yr.","mnwk","with","7","All","Logit","month10",0.651885685022213,0.0622405930435812,10.4736419295645,1.14164419270432e-25
"62.22","high","4 yr.","mnwk","with","7","All","Logit","month11",0.500441591716636,0.0642762858948051,7.78578887609749,6.92795554188125e-15
"62.23","high","4 yr.","mnwk","with","7","All","Logit","month12",-0.445053351055459,0.0801936608075774,-5.54973231766227,2.86107326077363e-08
"62.24","high","4 yr.","mnwk","with","7","All","Logit","weekdayMonday",-0.306897889327916,0.0432423640690869,-7.09715798233407,1.27348458803223e-12
"62.25","high","4 yr.","mnwk","with","7","All","Logit","weekdayTuesday",-0.301746219987048,0.0432101073468668,-6.98323236192859,2.88464710913111e-12
"62.26","high","4 yr.","mnwk","with","7","All","Logit","weekdayWednesday",-0.439866776237627,0.0450274244319155,-9.76886379328081,1.53160025858928e-22
"62.27","high","4 yr.","mnwk","with","7","All","Logit","weekdayThursday",-0.425357811294967,0.044828048319365,-9.48865335971407,2.34038041498497e-21
"62.28","high","4 yr.","mnwk","with","7","All","Logit","weekdayFriday",-0.141720495488028,0.0413531392280628,-3.42707949465309,0.000610110433482095
"62.29","high","4 yr.","mnwk","with","7","All","Logit","weekdaySaturday",0.016348096901292,0.0396762604160374,0.41203724166212,0.680312126768941
"62.30","high","4 yr.","mnwk","with","7","All","Logit","policyTRUE:age_grp16-19",-2.08943069695344,68.6020203928977,-0.0304572764036227,0.975702366050728
"62.31","high","4 yr.","mnwk","with","7","All","Logit","policyTRUE:age_grp20-24",-1.34860690465089,68.6019000409797,-0.019658448291451,0.984315837828157
"62.32","high","4 yr.","mnwk","with","7","All","Logit","policyTRUE:age_grp25-34",-1.30892378053025,68.6018957169537,-0.0190799943186814,0.984777290746721
"62.33","high","4 yr.","mnwk","with","7","All","Logit","policyTRUE:age_grp35-44",-1.21275200994801,68.6019178901738,-0.0176781064909807,0.98589564640851
"62.34","high","4 yr.","mnwk","with","7","All","Logit","policyTRUE:age_grp45-54",-1.41816183087299,68.601971613745,-0.0206723188490525,0.983507050658644
"62.35","high","4 yr.","mnwk","with","7","All","Logit","policyTRUE:age_grp55-64",-1.0962660836235,68.6021486833261,-0.0159800546289588,0.987250303764709
"62.36","high","4 yr.","mnwk","with","7","All","Logit","policyTRUE:age_grp65-199",-4.06131625939176,68.60936061099,-0.0591947836741858,0.952796964383869
"63","high","4 yr.","mnwk","no","9+","All","Logit","(Intercept)",-10.83581107055,0.41405547386823,-26.169950053597,5.84360634191323e-151
"63.1","high","4 yr.","mnwk","no","9+","All","Logit","policyTRUE",-0.808322131333768,0.0302046017900176,-26.7615556382178,9.05996657430867e-158
"63.2","high","4 yr.","mnwk","no","9+","All","Logit","age_grp16-19",-0.220154433816787,0.410863571718305,-0.535833422505825,0.592073680908307
"63.3","high","4 yr.","mnwk","no","9+","All","Logit","age_grp20-24",-0.968090534270845,0.409382248860398,-2.36475943196299,0.0180417860890936
"63.4","high","4 yr.","mnwk","no","9+","All","Logit","age_grp25-34",-1.46183310134423,0.409244139979159,-3.57203184734344,0.00035422232247007
"63.5","high","4 yr.","mnwk","no","9+","All","Logit","age_grp35-44",-1.9051086148522,0.409919550034923,-4.64751831106834,3.35952280154239e-06
"63.6","high","4 yr.","mnwk","no","9+","All","Logit","age_grp45-54",-2.11501154247932,0.410774919716419,-5.14883319541375,2.62111842738848e-07
"63.7","high","4 yr.","mnwk","no","9+","All","Logit","age_grp55-64",-2.10956558588666,0.412723708193167,-5.11132640070999,3.19904711943535e-07
"63.8","high","4 yr.","mnwk","no","9+","All","Logit","age_grp65-199",-1.84526455454792,0.415532860550951,-4.44071872463058,8.96589228852132e-06
"63.9","high","4 yr.","mnwk","no","9+","All","Logit","curr_pts_grp1-3",-0.36598320136374,0.0440473486215015,-8.3088588261834,9.66267947101435e-17
"63.10","high","4 yr.","mnwk","no","9+","All","Logit","curr_pts_grp4-6",0.089030558320415,0.0430984874381772,2.06574670278453,0.0388524029583176
"63.11","high","4 yr.","mnwk","no","9+","All","Logit","curr_pts_grp7-9",0.630520016957908,0.043767416743213,14.4061510565547,4.73365158011126e-47
"63.12","high","4 yr.","mnwk","no","9+","All","Logit","curr_pts_grp10-150",1.41228593944931,0.0392153042262798,36.013642309139,5.11660694213906e-284
"63.13","high","4 yr.","mnwk","no","9+","All","Logit","month02",0.0735107871947425,0.0741338134234212,0.991595923642559,0.321394678580829
"63.14","high","4 yr.","mnwk","no","9+","All","Logit","month03",-0.0749623443781415,0.0753351104143683,-0.99505189500385,0.319711025289591
"63.15","high","4 yr.","mnwk","no","9+","All","Logit","month04",0.277226054543613,0.0701306913648711,3.95299189482221,7.71800524067757e-05
"63.16","high","4 yr.","mnwk","no","9+","All","Logit","month05",0.398225896094643,0.0678970950851822,5.86513893701988,4.48756772467941e-09
"63.17","high","4 yr.","mnwk","no","9+","All","Logit","month06",0.363870563963068,0.0687490731178415,5.2927341047837,1.20501063042532e-07
"63.18","high","4 yr.","mnwk","no","9+","All","Logit","month07",0.18727427340102,0.0710930816959907,2.63421234434378,0.00843327283596813
"63.19","high","4 yr.","mnwk","no","9+","All","Logit","month08",0.165738599278923,0.0712789255910863,2.32521180565675,0.0200606373929089
"63.20","high","4 yr.","mnwk","no","9+","All","Logit","month09",0.364499795355343,0.0686304775975885,5.31104850373576,1.08996313775023e-07
"63.21","high","4 yr.","mnwk","no","9+","All","Logit","month10",0.356984635457748,0.0683438005625116,5.22336528726153,1.75700299901804e-07
"63.22","high","4 yr.","mnwk","no","9+","All","Logit","month11",0.23514540545451,0.0704296413800815,3.33872785444869,0.000841629745563672
"63.23","high","4 yr.","mnwk","no","9+","All","Logit","month12",0.031120367775236,0.0732961223929023,0.424584094754916,0.67113988968968
"63.24","high","4 yr.","mnwk","no","9+","All","Logit","weekdayMonday",-0.24188217006472,0.0551608611658889,-4.38503252038237,1.15968452037257e-05
"63.25","high","4 yr.","mnwk","no","9+","All","Logit","weekdayTuesday",-0.16144338337791,0.0539875418196116,-2.9903821870116,0.0027862858819868
"63.26","high","4 yr.","mnwk","no","9+","All","Logit","weekdayWednesday",-0.108908181994785,0.0532416813504847,-2.04554362732936,0.0408012926563892
"63.27","high","4 yr.","mnwk","no","9+","All","Logit","weekdayThursday",0.0915944516166323,0.0506655158645776,1.80782629079417,0.07063354055668
"63.28","high","4 yr.","mnwk","no","9+","All","Logit","weekdayFriday",0.205742540692573,0.0493360346674606,4.17022855767266,3.04294303487362e-05
"63.29","high","4 yr.","mnwk","no","9+","All","Logit","weekdaySaturday",0.18748636408778,0.0494880873918485,3.78851505420397,0.000151550411047584
"64","high","4 yr.","mnwk","with","9+","All","Logit","(Intercept)",-10.6960325641114,0.414004381853925,-25.8355540011779,3.53618275324012e-147
"64.1","high","4 yr.","mnwk","with","9+","All","Logit","policyTRUE",-8.85078398385994,35.5234389401852,-0.249153354740316,0.803242159308851
"64.2","high","4 yr.","mnwk","with","9+","All","Logit","age_grp16-19",-0.241611446084875,0.411070927049591,-0.587760968208113,0.556692746211727
"64.3","high","4 yr.","mnwk","with","9+","All","Logit","age_grp20-24",-1.09773407055043,0.409699082029812,-2.67936668325402,0.00737615693319539
"64.4","high","4 yr.","mnwk","with","9+","All","Logit","age_grp25-34",-1.67623892694654,0.409638469056326,-4.0919958782388,4.27676255302825e-05
"64.5","high","4 yr.","mnwk","with","9+","All","Logit","age_grp35-44",-2.05186904876945,0.410556881928402,-4.99777044080163,5.79969686177703e-07
"64.6","high","4 yr.","mnwk","with","9+","All","Logit","age_grp45-54",-2.24705229364125,0.411845956381169,-5.4560503965749,4.86841807251212e-08
