"","past_pts","window","seasonality","age_int","pts_target","sex","reg_type","Variable","Estimate","Std_Error","z_stat","p_value"
"45.4","all","4 yr.","excluded","no","7","Female","LPM","age_grp25-34",2.23497312143388e-07,1.92606769173999e-08,11.6038139833748,3.94114235832061e-31
"45.5","all","4 yr.","excluded","no","7","Female","LPM","age_grp35-44",6.09806626984992e-08,1.32724811408735e-08,4.59451869256797,4.33749259316208e-06
"45.6","all","4 yr.","excluded","no","7","Female","LPM","age_grp45-54",1.93733438901073e-08,9.48829628000925e-09,2.04181481252063,0.0411699044317356
"45.7","all","4 yr.","excluded","no","7","Female","LPM","age_grp55-64",-1.24313804386173e-08,6.43825953652351e-09,-1.93086040848392,0.0535003175164749
"45.8","all","4 yr.","excluded","no","7","Female","LPM","age_grp65-199",-4.1120368275494e-09,4.88147892564134e-09,-0.842375208453686,0.399577965492843
"45.9","all","4 yr.","excluded","no","7","Female","LPM","curr_pts_grp1-3",3.42044248784616e-07,3.37854254573311e-08,10.124017802191,4.32297324129952e-24
"45.10","all","4 yr.","excluded","no","7","Female","LPM","curr_pts_grp4-6",1.40402027582828e-06,1.28804432729547e-07,10.9004033950938,1.14747521305749e-27
"45.11","all","4 yr.","excluded","no","7","Female","LPM","curr_pts_grp7-9",2.01000616016142e-06,2.94838229760343e-07,6.8173186421423,9.27553957192901e-12
"45.12","all","4 yr.","excluded","no","7","Female","LPM","curr_pts_grp10-150",7.15002243877694e-06,8.41088001051957e-07,8.50092074769149,1.88092815618623e-17
"46","all","4 yr.","excluded","with","7","Female","LPM","(Intercept)",-1.25030984616105e-08,9.34718903664027e-10,-13.3763192469943,8.31650601056601e-41
"46.1","all","4 yr.","excluded","with","7","Female","LPM","policyTRUE",-3.92332624693773e-09,3.426081135263e-10,-11.451352411234,2.31505386798992e-30
"46.2","all","4 yr.","excluded","with","7","Female","LPM","age_grp16-19",1.82004834267133e-06,1.92872204325996e-07,9.43655074110655,3.85252909553266e-21
"46.3","all","4 yr.","excluded","with","7","Female","LPM","age_grp20-24",1.01478309350882e-06,8.5644263417273e-08,11.8488157060168,2.18253672824054e-32
"46.4","all","4 yr.","excluded","with","7","Female","LPM","age_grp25-34",3.92624079187218e-07,3.45297499013188e-08,11.3706030396769,5.85815061684949e-30
"46.5","all","4 yr.","excluded","with","7","Female","LPM","age_grp35-44",1.51499570863602e-07,2.24407986801594e-08,6.7510774916201,1.46751206575669e-11
"46.6","all","4 yr.","excluded","with","7","Female","LPM","age_grp45-54",6.45299585850757e-08,1.56857864226507e-08,4.11391286648483,3.89008328603978e-05
"46.7","all","4 yr.","excluded","with","7","Female","LPM","age_grp55-64",-4.3488015097923e-09,9.86302003044878e-09,-0.440919870016164,0.659271008205329
"46.8","all","4 yr.","excluded","with","7","Female","LPM","age_grp65-199",5.01392087588699e-09,9.4318999886859e-09,0.531591819453288,0.595008731867881
"46.9","all","4 yr.","excluded","with","7","Female","LPM","curr_pts_grp1-3",3.42696978508679e-07,3.37955843293272e-08,10.1402886001084,3.66016857880516e-24
"46.10","all","4 yr.","excluded","with","7","Female","LPM","curr_pts_grp4-6",1.40694536832336e-06,1.28848426634869e-07,10.9193833799024,9.31259626338479e-28
"46.11","all","4 yr.","excluded","with","7","Female","LPM","curr_pts_grp7-9",2.01446023831542e-06,2.94862081696322e-07,6.83187280889547,8.38131583344724e-12
"46.12","all","4 yr.","excluded","with","7","Female","LPM","curr_pts_grp10-150",7.16554661315569e-06,8.41165577810974e-07,8.51859229879937,1.61504349549057e-17
"46.13","all","4 yr.","excluded","with","7","Female","LPM","policyTRUE:age_grp16-19",-1.17004312152944e-06,2.24585372260608e-07,-5.2097922039719,1.89052254828231e-07
"46.14","all","4 yr.","excluded","with","7","Female","LPM","policyTRUE:age_grp20-24",-5.22139367881688e-07,1.08934711591372e-07,-4.79314040725878,1.64190631531618e-06
"46.15","all","4 yr.","excluded","with","7","Female","LPM","policyTRUE:age_grp25-34",-3.28319214298388e-07,4.2087663318204e-08,-7.80084206186808,6.14954514952873e-15
"46.16","all","4 yr.","excluded","with","7","Female","LPM","policyTRUE:age_grp35-44",-1.73736340366277e-07,2.72868272665318e-08,-6.3670407214902,1.92710044641325e-10
"46.17","all","4 yr.","excluded","with","7","Female","LPM","policyTRUE:age_grp45-54",-8.58122669584652e-08,1.91116482823834e-08,-4.49005055401551,7.12062734899651e-06
"46.18","all","4 yr.","excluded","with","7","Female","LPM","policyTRUE:age_grp55-64",-1.69662306014893e-08,1.25309812377354e-08,-1.35394270245954,0.17575465851018
"46.19","all","4 yr.","excluded","with","7","Female","LPM","policyTRUE:age_grp65-199",-2.22297244818436e-08,1.01454852130415e-08,-2.19109525222791,0.0284449002912617
"47","all","4 yr.","excluded","no","9+","Female","LPM","(Intercept)",1.70471185757545e-06,5.84704985908277e-07,2.91550764686461,0.00355110406446365
"47.1","all","4 yr.","excluded","no","9+","Female","LPM","policyTRUE",-1.77998750636887e-07,3.29230269352259e-08,-5.40651231695946,6.42638133866271e-08
"47.2","all","4 yr.","excluded","no","9+","Female","LPM","age_grp16-19",1.47308753530818e-06,6.09850904091484e-07,2.41548799128647,0.015714140694545
"47.3","all","4 yr.","excluded","no","9+","Female","LPM","age_grp20-24",1.41685069522344e-07,5.90085026835899e-07,0.240109582651291,0.810245305620282
"47.4","all","4 yr.","excluded","no","9+","Female","LPM","age_grp25-34",-5.22283803430287e-07,5.85854841994348e-07,-0.891490120065143,0.372666289625241
"47.5","all","4 yr.","excluded","no","9+","Female","LPM","age_grp35-44",-8.35903173155981e-07,5.85393616809384e-07,-1.42793352908761,0.153310991860293
"47.6","all","4 yr.","excluded","no","9+","Female","LPM","age_grp45-54",-1.03584376022309e-06,5.8506506949739e-07,-1.77047616449388,0.0766478517009175
"47.7","all","4 yr.","excluded","no","9+","Female","LPM","age_grp55-64",-1.03607998128989e-06,5.85254511651638e-07,-1.77030669676683,0.0766760631600908
"47.8","all","4 yr.","excluded","no","9+","Female","LPM","age_grp65-199",-3.89132238172977e-07,5.86599994964412e-07,-0.66336897632702,0.507094270153175
"47.9","all","4 yr.","excluded","no","9+","Female","LPM","curr_pts_grp1-3",1.03307098967238e-06,6.91286894585437e-08,14.944171483128,1.69992735627984e-50
"47.10","all","4 yr.","excluded","no","9+","Female","LPM","curr_pts_grp4-6",3.11081647991224e-06,2.08365008831146e-07,14.9296491640455,2.11375883894348e-50
"47.11","all","4 yr.","excluded","no","9+","Female","LPM","curr_pts_grp7-9",4.88639820274013e-06,4.83158648434924e-07,10.1134445560862,4.81606250476506e-24
"47.12","all","4 yr.","excluded","no","9+","Female","LPM","curr_pts_grp10-150",9.65276868481097e-06,1.01497019146802e-06,9.51039623227709,1.89937768407704e-21
"48","all","4 yr.","excluded","with","9+","Female","LPM","(Intercept)",1.68758746644973e-06,8.61400727810255e-07,1.95912008426055,0.0500987252976583
"48.1","all","4 yr.","excluded","with","9+","Female","LPM","policyTRUE",-1.4510361091072e-07,1.17172547103978e-06,-0.12383754940648,0.901443900511223
"48.2","all","4 yr.","excluded","with","9+","Female","LPM","age_grp16-19",1.72418533655473e-06,9.02041526310835e-07,1.91142567860074,0.0559498994301245
"48.3","all","4 yr.","excluded","with","9+","Female","LPM","age_grp20-24",1.82610467555684e-07,8.6962373182763e-07,0.209987907266403,0.833677111239083
"48.4","all","4 yr.","excluded","with","9+","Female","LPM","age_grp25-34",-5.35039902756416e-07,8.63466497837541e-07,-0.619641762704593,0.535493665103181
"48.5","all","4 yr.","excluded","with","9+","Female","LPM","age_grp35-44",-8.17823398820912e-07,8.62791225974749e-07,-0.947880986964101,0.343190045236514
"48.6","all","4 yr.","excluded","with","9+","Female","LPM","age_grp45-54",-9.91584950546246e-07,8.62422777504376e-07,-1.14976665321344,0.250239993366406
"48.7","all","4 yr.","excluded","with","9+","Female","LPM","age_grp55-64",-1.01715922469002e-06,8.62731347456405e-07,-1.17899880152601,0.238398653125714
"48.8","all","4 yr.","excluded","with","9+","Female","LPM","age_grp65-199",-4.49262625245685e-07,8.64600348041458e-07,-0.519618834601883,0.603329268018825
"48.9","all","4 yr.","excluded","with","9+","Female","LPM","curr_pts_grp1-3",1.03337202690436e-06,6.91299338059827e-08,14.9482571443592,1.59879367229082e-50
"48.10","all","4 yr.","excluded","with","9+","Female","LPM","curr_pts_grp4-6",3.11157018749913e-06,2.0838208229867e-07,14.9320428761211,2.03922278074874e-50
"48.11","all","4 yr.","excluded","with","9+","Female","LPM","curr_pts_grp7-9",4.88690135859785e-06,4.83160062670848e-07,10.1144563389277,4.76656249198974e-24
"48.12","all","4 yr.","excluded","with","9+","Female","LPM","curr_pts_grp10-150",9.65490378881333e-06,1.01503687507088e-06,9.51187491404108,1.87256687159989e-21
"48.13","all","4 yr.","excluded","with","9+","Female","LPM","policyTRUE:age_grp16-19",-4.67965080913347e-07,1.22358191595995e-06,-0.382455048419221,0.702123865321834
"48.14","all","4 yr.","excluded","with","9+","Female","LPM","policyTRUE:age_grp20-24",-7.98931363488517e-08,1.18350491093364e-06,-0.0675055385159542,0.946179252990433
"48.15","all","4 yr.","excluded","with","9+","Female","LPM","policyTRUE:age_grp25-34",2.55548623445873e-08,1.17474098380412e-06,0.0217536143685341,0.982644495793341
"48.16","all","4 yr.","excluded","with","9+","Female","LPM","policyTRUE:age_grp35-44",-3.49556096802262e-08,1.17372436528723e-06,-0.029781787542318,0.976241083761224
"48.17","all","4 yr.","excluded","with","9+","Female","LPM","policyTRUE:age_grp45-54",-8.57959123346962e-08,1.17306713892676e-06,-0.0731381090541763,0.941696216211852
"48.18","all","4 yr.","excluded","with","9+","Female","LPM","policyTRUE:age_grp55-64",-3.63908122333958e-08,1.17344602499658e-06,-0.0310119182801798,0.975260034833543
"48.19","all","4 yr.","excluded","with","9+","Female","LPM","policyTRUE:age_grp65-199",1.11531450662178e-07,1.17612224121697e-06,0.0948298116926795,0.924450007266286
"49","all","4 yr.","excluded","no","all","All","Logit","(Intercept)",-8.95090799921575,0.0185003109590845,-483.824732406481,0
"49.1","all","4 yr.","excluded","no","all","All","Logit","policyTRUE",-0.091381855836021,0.00100864697361236,-90.5984534001495,0
"49.2","all","4 yr.","excluded","no","all","All","Logit","age_grp16-19",1.17512323752854,0.0186325761702323,63.0682105787354,0
"49.3","all","4 yr.","excluded","no","all","All","Logit","age_grp20-24",1.0465975689477,0.0185531461106366,56.4107867585695,0
"49.4","all","4 yr.","excluded","no","all","All","Logit","age_grp25-34",0.874483605248093,0.0185250618403318,47.2054351443088,0
"49.5","all","4 yr.","excluded","no","all","All","Logit","age_grp35-44",0.788728344611074,0.0185248396968345,42.5767972904969,0
"49.6","all","4 yr.","excluded","no","all","All","Logit","age_grp45-54",0.670435600567996,0.0185270937210588,36.1867657530088,9.83224048882808e-287
"49.7","all","4 yr.","excluded","no","all","All","Logit","age_grp55-64",0.50080340021447,0.0185511556427816,26.9958060757975,1.6553321261644e-160
"49.8","all","4 yr.","excluded","no","all","All","Logit","age_grp65-199",0.177168828997027,0.0186068916792293,9.5216778842647,1.70405124612053e-21
"49.9","all","4 yr.","excluded","no","all","All","Logit","curr_pts_grp1-3",1.15974824637483,0.00122576454606453,946.142756452168,0
"49.10","all","4 yr.","excluded","no","all","All","Logit","curr_pts_grp4-6",1.66406269614207,0.0015885882397583,1047.51039602009,0
"49.11","all","4 yr.","excluded","no","all","All","Logit","curr_pts_grp7-9",1.93470724361966,0.00216960630056815,891.731943769257,0
"49.12","all","4 yr.","excluded","no","all","All","Logit","curr_pts_grp10-150",2.18188722933006,0.0023179018254602,941.319949518083,0
"50","all","4 yr.","excluded","with","all","All","Logit","(Intercept)",-8.97480444235285,0.025945535701825,-345.909390559301,0
"50.1","all","4 yr.","excluded","with","all","All","Logit","policyTRUE",-0.0420767958327917,0.0369889704033782,-1.1375497986002,0.255308519161235
"50.2","all","4 yr.","excluded","with","all","All","Logit","age_grp16-19",1.20879591634604,0.0261485897247676,46.2279583361656,0
"50.3","all","4 yr.","excluded","with","all","All","Logit","age_grp20-24",1.08680511556534,0.0260253663270519,41.7594550604143,0
"50.4","all","4 yr.","excluded","with","all","All","Logit","age_grp25-34",0.915377298711364,0.0259883140140539,35.2226503887996,9.00076849805239e-272
"50.5","all","4 yr.","excluded","with","all","All","Logit","age_grp35-44",0.809705637682958,0.0259885068313422,31.1562970099711,4.16771474745275e-213
"50.6","all","4 yr.","excluded","with","all","All","Logit","age_grp45-54",0.686584881850284,0.0259941152570738,26.4130890803618,9.69284145478254e-154
"50.7","all","4 yr.","excluded","with","all","All","Logit","age_grp55-64",0.511175708275678,0.0260311766538796,19.637057328313,7.45974521863383e-86
"50.8","all","4 yr.","excluded","with","all","All","Logit","age_grp65-199",0.154902833675364,0.0261222928476599,5.92990954426269,3.03101609329679e-09
"50.9","all","4 yr.","excluded","with","all","All","Logit","curr_pts_grp1-3",1.15947970352649,0.00122574276279628,945.940485001418,0
"50.10","all","4 yr.","excluded","with","all","All","Logit","curr_pts_grp4-6",1.66388062622804,0.00158853202123719,1047.4328524597,0
"50.11","all","4 yr.","excluded","with","all","All","Logit","curr_pts_grp7-9",1.93455786312008,0.00216959055532936,891.669563350581,0
"50.12","all","4 yr.","excluded","with","all","All","Logit","curr_pts_grp10-150",2.18277691428979,0.00231792123558771,941.695895778072,0
"50.13","all","4 yr.","excluded","with","all","All","Logit","policyTRUE:age_grp16-19",-0.0679963136522994,0.0372615724823729,-1.82483746987506,0.068025559608641
"50.14","all","4 yr.","excluded","with","all","All","Logit","policyTRUE:age_grp20-24",-0.0823099765679482,0.0371000580984414,-2.21859427684848,0.0265143392641514
"50.15","all","4 yr.","excluded","with","all","All","Logit","policyTRUE:age_grp25-34",-0.0834506624823395,0.0370493730297593,-2.25241767020751,0.0242958901071672
"50.16","all","4 yr.","excluded","with","all","All","Logit","policyTRUE:age_grp35-44",-0.0431965388931495,0.0370508193540503,-1.16587270258107,0.243665917122599
"50.17","all","4 yr.","excluded","with","all","All","Logit","policyTRUE:age_grp45-54",-0.0338926064162089,0.0370569633040701,-0.914608305545815,0.360397296932314
"50.18","all","4 yr.","excluded","with","all","All","Logit","policyTRUE:age_grp55-64",-0.0229177575534276,0.0371063935447234,-0.617622877464645,0.536823960528693
"50.19","all","4 yr.","excluded","with","all","All","Logit","policyTRUE:age_grp65-199",0.0378706900314451,0.0372199820058256,1.01748276034947,0.308923829336126
"51","all","4 yr.","excluded","no","1","All","Logit","(Intercept)",-12.0842183927631,0.0838442480619127,-144.126981541295,0
"51.1","all","4 yr.","excluded","no","1","All","Logit","policyTRUE",0.131539695999054,0.00350417459426281,37.5379971689813,0
"51.2","all","4 yr.","excluded","no","1","All","Logit","age_grp16-19",1.72486789578356,0.084192009966938,20.4873110460352,2.79404723978044e-93
"51.3","all","4 yr.","excluded","no","1","All","Logit","age_grp20-24",1.42286986338121,0.0840098766281597,16.9369355186539,2.403219493569e-64
"51.4","all","4 yr.","excluded","no","1","All","Logit","age_grp25-34",1.38792038903648,0.0839094139971174,16.5406993437489,1.86840612791219e-61
"51.5","all","4 yr.","excluded","no","1","All","Logit","age_grp35-44",1.37695731902363,0.0839028574225827,16.4113280682264,1.58695782868296e-60
"51.6","all","4 yr.","excluded","no","1","All","Logit","age_grp45-54",1.29458322260839,0.0839049780714523,15.4291587026689,1.04219897904034e-53
"51.7","all","4 yr.","excluded","no","1","All","Logit","age_grp55-64",1.14632574775812,0.0839604473525162,13.653163887338,1.93300302452815e-42
"51.8","all","4 yr.","excluded","no","1","All","Logit","age_grp65-199",0.772728385787397,0.0841063618788224,9.18751410149827,4.02024353116361e-20
"51.9","all","4 yr.","excluded","no","1","All","Logit","curr_pts_grp1-3",1.12897963386204,0.00421594929878613,267.78776352626,0
"51.10","all","4 yr.","excluded","no","1","All","Logit","curr_pts_grp4-6",1.55518495944483,0.00566302371658342,274.620951152063,0
"51.11","all","4 yr.","excluded","no","1","All","Logit","curr_pts_grp7-9",1.85947498777599,0.00769925411969938,241.513652993777,0
"51.12","all","4 yr.","excluded","no","1","All","Logit","curr_pts_grp10-150",2.21247582753873,0.0078881036535168,280.482600726516,0
"52","all","4 yr.","excluded","with","1","All","Logit","(Intercept)",-12.1726255142716,0.128161754683737,-94.9786115546705,0
"52.1","all","4 yr.","excluded","with","1","All","Logit","policyTRUE",0.291144983141914,0.169388315452075,1.71880204584883,0.0856504228942167
"52.2","all","4 yr.","excluded","with","1","All","Logit","age_grp16-19",1.85904516698147,0.128701951153335,14.4445764055793,2.71219574125888e-47
"52.3","all","4 yr.","excluded","with","1","All","Logit","age_grp20-24",1.57630329121812,0.128409543816131,12.2755929533962,1.22491098052817e-34
"52.4","all","4 yr.","excluded","with","1","All","Logit","age_grp25-34",1.50625245245278,0.128282104275177,11.741719244188,7.78868239031734e-32
"52.5","all","4 yr.","excluded","with","1","All","Logit","age_grp35-44",1.46390178810735,0.128275282798846,11.4121891308005,3.63465028179092e-30
"52.6","all","4 yr.","excluded","with","1","All","Logit","age_grp45-54",1.36462737794326,0.128286774636881,10.6373192545052,1.99795013017807e-26
"52.7","all","4 yr.","excluded","with","1","All","Logit","age_grp55-64",1.19589338615929,0.128379896116862,9.31526993191117,1.21642832991413e-20
"52.8","all","4 yr.","excluded","with","1","All","Logit","age_grp65-199",0.746076779338977,0.128653804342549,5.79910390642236,6.66702147007307e-09
"52.9","all","4 yr.","excluded","with","1","All","Logit","curr_pts_grp1-3",1.1283465631894,0.00421558212333828,267.660913766251,0
"52.10","all","4 yr.","excluded","with","1","All","Logit","curr_pts_grp4-6",1.55473360533612,0.00566235772516262,274.573539998564,0
"52.11","all","4 yr.","excluded","with","1","All","Logit","curr_pts_grp7-9",1.85902353881244,0.00769877120191478,241.470163232033,0
"52.12","all","4 yr.","excluded","with","1","All","Logit","curr_pts_grp10-150",2.21477883868752,0.00788694946639959,280.815649716414,0
"52.13","all","4 yr.","excluded","with","1","All","Logit","policyTRUE:age_grp16-19",-0.239986059506933,0.170114384258907,-1.41073349295192,0.158323211281361
"52.14","all","4 yr.","excluded","with","1","All","Logit","policyTRUE:age_grp20-24",-0.280374252602368,0.169738106996484,-1.65180499278323,0.0985743105657048
"52.15","all","4 yr.","excluded","with","1","All","Logit","policyTRUE:age_grp25-34",-0.213943467650418,0.169554661696228,-1.26179643490851,0.207022045362586
"52.16","all","4 yr.","excluded","with","1","All","Logit","policyTRUE:age_grp35-44",-0.156643345264762,0.169546744811092,-0.92389473734393,0.355541123350005
"52.17","all","4 yr.","excluded","with","1","All","Logit","policyTRUE:age_grp45-54",-0.126772391173208,0.169557089501135,-0.747667889005369,0.454660504384738
"52.18","all","4 yr.","excluded","with","1","All","Logit","policyTRUE:age_grp55-64",-0.0917686995295999,0.169674679979821,-0.540850877340765,0.588610371641911
"52.19","all","4 yr.","excluded","with","1","All","Logit","policyTRUE:age_grp65-199",0.0332606883596326,0.169992367668992,0.195659892357036,0.8448763788325
"53","all","4 yr.","excluded","no","2","All","Logit","(Intercept)",-10.9856337295886,0.0500841710066448,-219.343427449985,0
"53.1","all","4 yr.","excluded","no","2","All","Logit","policyTRUE",-0.00533917832653954,0.00156714660214814,-3.40694247699669,0.000656949708097126
"53.2","all","4 yr.","excluded","no","2","All","Logit","age_grp16-19",2.08201695161339,0.0502358366302989,41.444854734591,0
"53.3","all","4 yr.","excluded","no","2","All","Logit","age_grp20-24",2.05850237430896,0.050138842853727,41.0560407290282,0
"53.4","all","4 yr.","excluded","no","2","All","Logit","age_grp25-34",1.99671897022257,0.0501064552321328,39.8495355732546,0
"53.5","all","4 yr.","excluded","no","2","All","Logit","age_grp35-44",1.96550552905963,0.0501046561152679,39.2280015760991,0
"53.6","all","4 yr.","excluded","no","2","All","Logit","age_grp45-54",1.88261844842422,0.0501053773828911,37.5731816974011,0
"53.7","all","4 yr.","excluded","no","2","All","Logit","age_grp55-64",1.7169882793318,0.0501247561055515,34.2542969329607,3.76401384126115e-257
"53.8","all","4 yr.","excluded","no","2","All","Logit","age_grp65-199",1.32897015018463,0.050175907373468,26.4862205738079,1.39700097062608e-154
"53.9","all","4 yr.","excluded","no","2","All","Logit","curr_pts_grp1-3",1.13486518712619,0.00188403613622702,602.358503271001,0
"53.10","all","4 yr.","excluded","no","2","All","Logit","curr_pts_grp4-6",1.59254121105033,0.00249996279302183,637.025965144602,0
"53.11","all","4 yr.","excluded","no","2","All","Logit","curr_pts_grp7-9",1.81469991539614,0.00351862946930041,515.740555016993,0
"53.12","all","4 yr.","excluded","no","2","All","Logit","curr_pts_grp10-150",1.9497386140001,0.00398039089933198,489.835964183146,0
"54","all","4 yr.","excluded","with","2","All","Logit","(Intercept)",-11.0413781530578,0.0728711486389418,-151.519200112586,0
"54.1","all","4 yr.","excluded","with","2","All","Logit","policyTRUE",0.103064156103245,0.100307681718316,1.02748019232136,0.304194407748195
"54.2","all","4 yr.","excluded","with","2","All","Logit","age_grp16-19",2.13254056826609,0.073107800808479,29.1698087575185,4.68536354656047e-187
"54.3","all","4 yr.","excluded","with","2","All","Logit","age_grp20-24",2.11676984034451,0.0729550312809206,29.0147204816304,4.2907471827399e-185
"54.4","all","4 yr.","excluded","with","2","All","Logit","age_grp25-34",2.06521766225228,0.0729106277222344,28.3253309808287,1.68539240314395e-176
"54.5","all","4 yr.","excluded","with","2","All","Logit","age_grp35-44",2.02343116631782,0.0729081397176088,27.7531586206296,1.59606125952132e-169
"54.6","all","4 yr.","excluded","with","2","All","Logit","age_grp45-54",1.93551903471176,0.0729112806570358,26.5462218914542,2.83955749922246e-155
"54.7","all","4 yr.","excluded","with","2","All","Logit","age_grp55-64",1.76616734436237,0.072941127664654,24.2136007614567,1.59974114561946e-129
"54.8","all","4 yr.","excluded","with","2","All","Logit","age_grp65-199",1.3506184801586,0.0730236756945563,18.4956244301912,2.23933250951219e-76
"54.9","all","4 yr.","excluded","with","2","All","Logit","curr_pts_grp1-3",1.13475484899057,0.00188403096117631,602.301592900616,0
"54.10","all","4 yr.","excluded","with","2","All","Logit","curr_pts_grp4-6",1.59253263097022,0.00249993687857748,637.0291364622,0
"54.11","all","4 yr.","excluded","with","2","All","Logit","curr_pts_grp7-9",1.81476584209371,0.0035186543812385,515.755639931576,0
"54.12","all","4 yr.","excluded","with","2","All","Logit","curr_pts_grp10-150",1.95019959629942,0.00398066330878758,489.918248547728,0
"54.13","all","4 yr.","excluded","with","2","All","Logit","policyTRUE:age_grp16-19",-0.0988215495102042,0.100621124743822,-0.98211533375124,0.326043032089545
"54.14","all","4 yr.","excluded","with","2","All","Logit","policyTRUE:age_grp20-24",-0.113327984549054,0.100423073234828,-1.12850544101602,0.259106520302026
"54.15","all","4 yr.","excluded","with","2","All","Logit","policyTRUE:age_grp25-34",-0.133052357363296,0.100362966215031,-1.32571168809645,0.184935214423287
"54.16","all","4 yr.","excluded","with","2","All","Logit","policyTRUE:age_grp35-44",-0.11267593417827,0.100360888595495,-1.12270761802848,0.261561691496426
"54.17","all","4 yr.","excluded","with","2","All","Logit","policyTRUE:age_grp45-54",-0.102968533199749,0.100363863271427,-1.02595226851001,0.304914083416995
"54.18","all","4 yr.","excluded","with","2","All","Logit","policyTRUE:age_grp55-64",-0.0960710562536392,0.10040387193548,-0.956846129553396,0.338644924981677
"54.19","all","4 yr.","excluded","with","2","All","Logit","policyTRUE:age_grp65-199",-0.0461214055108698,0.100508623447393,-0.458880083409062,0.646320281808135
"55","all","4 yr.","excluded","no","3","All","Logit","(Intercept)",-9.26167028222229,0.0218996131643096,-422.914789075648,0
"55.1","all","4 yr.","excluded","no","3","All","Logit","policyTRUE",-0.175917407081823,0.00148180367100915,-118.718431141434,0
"55.2","all","4 yr.","excluded","no","3","All","Logit","age_grp16-19",0.747309079988121,0.0221347157632032,33.7618557194419,7.16224920787321e-250
"55.3","all","4 yr.","excluded","no","3","All","Logit","age_grp20-24",0.666171819963247,0.0219890791108635,30.2955761177888,1.31095765118713e-201
"55.4","all","4 yr.","excluded","no","3","All","Logit","age_grp25-34",0.445559826070972,0.0219444111244028,20.3040229033759,1.1847702624838e-91
"55.5","all","4 yr.","excluded","no","3","All","Logit","age_grp35-44",0.332677842392275,0.0219456389132025,15.1591778078576,6.58889852559915e-52
"55.6","all","4 yr.","excluded","no","3","All","Logit","age_grp45-54",0.185525372432177,0.0219519700415005,8.45142245007799,2.87774943805647e-17
"55.7","all","4 yr.","excluded","no","3","All","Logit","age_grp55-64",0.0136557160793719,0.0219985885929893,0.620754191644994,0.534761367470897
"55.8","all","4 yr.","excluded","no","3","All","Logit","age_grp65-199",-0.242782975570702,0.0220924483128864,-10.9894101428807,4.29725269249081e-28
"55.9","all","4 yr.","excluded","no","3","All","Logit","curr_pts_grp1-3",1.19064356287841,0.00180905668722288,658.157133100229,0
"55.10","all","4 yr.","excluded","no","3","All","Logit","curr_pts_grp4-6",1.7340538607089,0.00230150631212685,753.443017545515,0
"55.11","all","4 yr.","excluded","no","3","All","Logit","curr_pts_grp7-9",2.02328647235104,0.00309918656897121,652.844360067898,0
"55.12","all","4 yr.","excluded","no","3","All","Logit","curr_pts_grp10-150",2.2849661919565,0.00328271417920437,696.060048855763,0
"56","all","4 yr.","excluded","with","3","All","Logit","(Intercept)",-9.32542774241526,0.0307227604773624,-303.534825566425,0
"56.1","all","4 yr.","excluded","with","3","All","Logit","policyTRUE",-0.0418301583781482,0.0437752626638694,-0.955566131021148,0.339291479659611
"56.2","all","4 yr.","excluded","with","3","All","Logit","age_grp16-19",0.804887071845598,0.0310733379218578,25.9028197701097,6.1899663917417e-148
"56.3","all","4 yr.","excluded","with","3","All","Logit","age_grp20-24",0.729755984420251,0.0308543544259772,23.6516367947679,1.13541874114503e-123
"56.4","all","4 yr.","excluded","with","3","All","Logit","age_grp25-34",0.52176800402321,0.0307963609616044,16.9425213801634,2.18553101608125e-64
"56.5","all","4 yr.","excluded","with","3","All","Logit","age_grp35-44",0.393659565557591,0.0307986340213328,12.7817215946954,2.07426618713509e-37
"56.6","all","4 yr.","excluded","with","3","All","Logit","age_grp45-54",0.25004978013411,0.0308107060336176,8.1156783574281,4.8307862884037e-16
"56.7","all","4 yr.","excluded","with","3","All","Logit","age_grp55-64",0.0773045436422937,0.0308780831238969,2.5035408879532,0.0122957472151473
"56.8","all","4 yr.","excluded","with","3","All","Logit","age_grp65-199",-0.21435321523164,0.0310248721360917,-6.90907650775715,4.87818833887056e-12
"56.9","all","4 yr.","excluded","with","3","All","Logit","curr_pts_grp1-3",1.19054561634782,0.00180906776835427,658.098959681801,0
"56.10","all","4 yr.","excluded","with","3","All","Logit","curr_pts_grp4-6",1.73405085161646,0.00230151130813659,753.440074565798,0
"56.11","all","4 yr.","excluded","with","3","All","Logit","curr_pts_grp7-9",2.02335032017422,0.00309924995821767,652.851608438134,0
"56.12","all","4 yr.","excluded","with","3","All","Logit","curr_pts_grp10-150",2.28529232195475,0.00328295413348832,696.108513561994,0
"56.13","all","4 yr.","excluded","with","3","All","Logit","policyTRUE:age_grp16-19",-0.12185095522736,0.0442577666062751,-2.75321066947112,0.00590139075091563
"56.14","all","4 yr.","excluded","with","3","All","Logit","policyTRUE:age_grp20-24",-0.133775881644626,0.0439623786700264,-3.04296277161715,0.00234261312466796
"56.15","all","4 yr.","excluded","with","3","All","Logit","policyTRUE:age_grp25-34",-0.160180312694662,0.0438832127361841,-3.65015008489989,0.000262087124634147
"56.16","all","4 yr.","excluded","with","3","All","Logit","policyTRUE:age_grp35-44",-0.128152605959056,0.0438893498862848,-2.91990212411651,0.0035014133531718
"56.17","all","4 yr.","excluded","with","3","All","Logit","policyTRUE:age_grp45-54",-0.1356418695887,0.0439048001099444,-3.08945421113482,0.00200524613622518
