,past_pts,window,seasonality,age_int,pts_target,sex,reg_type,Variable,Estimate,Std_Error,z_stat,p_value
54.16,all,4 yr.,mnwk,with,2,All,Logit,month05,0.289400167,0.003870629,74.76824327,0
54.17,all,4 yr.,mnwk,with,2,All,Logit,month06,0.20403798,0.003974414,51.33787146,0
54.18,all,4 yr.,mnwk,with,2,All,Logit,month07,0.134098915,0.004002004,33.50794138,3.69E-246
54.19,all,4 yr.,mnwk,with,2,All,Logit,month08,0.030681341,0.004105755,7.472765502,7.85E-14
54.2,all,4 yr.,mnwk,with,2,All,Logit,month09,0.354577617,0.003835252,92.45223338,0
54.21,all,4 yr.,mnwk,with,2,All,Logit,month10,0.309624986,0.00383569,80.72211256,0
54.22,all,4 yr.,mnwk,with,2,All,Logit,month11,0.289695826,0.003884051,74.58600492,0
54.23,all,4 yr.,mnwk,with,2,All,Logit,month12,-0.609596816,0.004910324,-124.1459531,0
54.24,all,4 yr.,mnwk,with,2,All,Logit,weekdayMonday,0.514405151,0.00328137,156.7653819,0
54.25,all,4 yr.,mnwk,with,2,All,Logit,weekdayTuesday,0.619581391,0.003220049,192.4136391,0
54.26,all,4 yr.,mnwk,with,2,All,Logit,weekdayWednesday,0.659621482,0.00319839,206.2354457,0
54.27,all,4 yr.,mnwk,with,2,All,Logit,weekdayThursday,0.607939755,0.003228927,188.2791628,0
54.28,all,4 yr.,mnwk,with,2,All,Logit,weekdayFriday,0.493202911,0.003297141,149.5850005,0
54.29,all,4 yr.,mnwk,with,2,All,Logit,weekdaySaturday,0.105087825,0.003579284,29.36000952,1.78E-189
54.3,all,4 yr.,mnwk,with,2,All,Logit,policyTRUE:age_grp16-19,-0.098973084,0.100518011,-0.984630341,0.324805681
54.31,all,4 yr.,mnwk,with,2,All,Logit,policyTRUE:age_grp20-24,-0.113030587,0.10031975,-1.126703241,0.259867972
54.32,all,4 yr.,mnwk,with,2,All,Logit,policyTRUE:age_grp25-34,-0.132803816,0.100259577,-1.324599798,0.185303923
54.33,all,4 yr.,mnwk,with,2,All,Logit,policyTRUE:age_grp35-44,-0.112375988,0.100257497,-1.120873663,0.262341643
54.34,all,4 yr.,mnwk,with,2,All,Logit,policyTRUE:age_grp45-54,-0.102646515,0.100260474,-1.023798413,0.3059305
54.35,all,4 yr.,mnwk,with,2,All,Logit,policyTRUE:age_grp55-64,-0.09560727,0.100300525,-0.953208071,0.340484658
54.36,all,4 yr.,mnwk,with,2,All,Logit,policyTRUE:age_grp65-199,-0.045506094,0.100405385,-0.453223639,0.650387712
55,all,4 yr.,mnwk,no,3,All,Logit,(Intercept),-9.752729136,0.022160849,-440.0882437,0
55.1,all,4 yr.,mnwk,no,3,All,Logit,policyTRUE,-0.177197983,0.001482053,-119.5625318,0
55.2,all,4 yr.,mnwk,no,3,All,Logit,age_grp16-19,0.749094427,0.022132253,33.84627976,4.12E-251
55.3,all,4 yr.,mnwk,no,3,All,Logit,age_grp20-24,0.665749967,0.021986636,30.27975509,2.12E-201
55.4,all,4 yr.,mnwk,no,3,All,Logit,age_grp25-34,0.44519568,0.021941956,20.28969879,1.59E-91
55.5,all,4 yr.,mnwk,no,3,All,Logit,age_grp35-44,0.332180694,0.021943178,15.13822195,9.06E-52
55.6,all,4 yr.,mnwk,no,3,All,Logit,age_grp45-54,0.185479513,0.021949507,8.450281458,2.91E-17
55.7,all,4 yr.,mnwk,no,3,All,Logit,age_grp55-64,0.013875393,0.02199613,0.630810641,0.528164345
55.8,all,4 yr.,mnwk,no,3,All,Logit,age_grp65-199,-0.242223884,0.022089998,-10.96531963,5.61E-28
55.9,all,4 yr.,mnwk,no,3,All,Logit,curr_pts_grp1-3,1.191410235,0.001809113,658.5602795,0
55.1,all,4 yr.,mnwk,no,3,All,Logit,curr_pts_grp4-6,1.73532259,0.002301643,753.9496415,0
55.11,all,4 yr.,mnwk,no,3,All,Logit,curr_pts_grp7-9,2.024475008,0.003099348,653.1938779,0
55.12,all,4 yr.,mnwk,no,3,All,Logit,curr_pts_grp10-150,2.287225283,0.003283046,696.6777073,0
55.13,all,4 yr.,mnwk,no,3,All,Logit,month02,0.158551287,0.003715128,42.67720516,0
55.14,all,4 yr.,mnwk,no,3,All,Logit,month03,0.16380209,0.003631309,45.10827384,0
55.15,all,4 yr.,mnwk,no,3,All,Logit,month04,0.169499724,0.003688921,45.9483144,0
55.16,all,4 yr.,mnwk,no,3,All,Logit,month05,0.189947997,0.003636187,52.23824174,0
55.17,all,4 yr.,mnwk,no,3,All,Logit,month06,0.192871749,0.00366195,52.66914316,0
55.18,all,4 yr.,mnwk,no,3,All,Logit,month07,0.163299968,0.003653765,44.69361677,0
55.19,all,4 yr.,mnwk,no,3,All,Logit,month08,0.052248199,0.003750457,13.93115399,4.10E-44
55.2,all,4 yr.,mnwk,no,3,All,Logit,month09,0.236516023,0.003616065,65.40701739,0
55.21,all,4 yr.,mnwk,no,3,All,Logit,month10,0.234335012,0.003581727,65.42514083,0
55.22,all,4 yr.,mnwk,no,3,All,Logit,month11,0.214588871,0.003625997,59.1806503,0
55.23,all,4 yr.,mnwk,no,3,All,Logit,month12,-0.527485278,0.004394003,-120.0466262,0
55.24,all,4 yr.,mnwk,no,3,All,Logit,weekdayMonday,0.383892286,0.003051078,125.8218593,0
55.25,all,4 yr.,mnwk,no,3,All,Logit,weekdayTuesday,0.496380147,0.002985463,166.2657251,0
55.26,all,4 yr.,mnwk,no,3,All,Logit,weekdayWednesday,0.560136021,0.002950572,189.8398146,0
55.27,all,4 yr.,mnwk,no,3,All,Logit,weekdayThursday,0.507075025,0.002980966,170.1042701,0
55.28,all,4 yr.,mnwk,no,3,All,Logit,weekdayFriday,0.419092966,0.003032048,138.221089,0
55.29,all,4 yr.,mnwk,no,3,All,Logit,weekdaySaturday,0.104827583,0.00324496,32.30473567,6.00E-229
56,all,4 yr.,mnwk,with,3,All,Logit,(Intercept),-9.816436581,0.0309086,-317.59564,0
56.1,all,4 yr.,mnwk,with,3,All,Logit,policyTRUE,-0.043249824,0.043770262,-0.988109777,0.323098888
56.2,all,4 yr.,mnwk,with,3,All,Logit,age_grp16-19,0.806901656,0.03107068,25.96987403,1.08E-148
56.3,all,4 yr.,mnwk,with,3,All,Logit,age_grp20-24,0.729316692,0.030851693,23.63943855,1.52E-123
56.4,all,4 yr.,mnwk,with,3,All,Logit,age_grp25-34,0.521398289,0.030793692,16.93198363,2.61E-64
56.5,all,4 yr.,mnwk,with,3,All,Logit,age_grp35-44,0.393090248,0.030795962,12.76434394,2.59E-37
56.6,all,4 yr.,mnwk,with,3,All,Logit,age_grp45-54,0.249922109,0.030808034,8.112238228,4.97E-16
56.7,all,4 yr.,mnwk,with,3,All,Logit,age_grp55-64,0.077329183,0.030875417,2.504555109,0.01226055
56.8,all,4 yr.,mnwk,with,3,All,Logit,age_grp65-199,-0.214113533,0.031022215,-6.901942065,5.13E-12
56.9,all,4 yr.,mnwk,with,3,All,Logit,curr_pts_grp1-3,1.191310572,0.001809123,658.5015204,0
56.1,all,4 yr.,mnwk,with,3,All,Logit,curr_pts_grp4-6,1.735319242,0.002301646,753.9470755,0
56.11,all,4 yr.,mnwk,with,3,All,Logit,curr_pts_grp7-9,2.024540316,0.003099408,653.2021835,0
56.12,all,4 yr.,mnwk,with,3,All,Logit,curr_pts_grp10-150,2.28756301,0.003283295,696.7277743,0
56.13,all,4 yr.,mnwk,with,3,All,Logit,month02,0.158543276,0.003715127,42.67506515,0
56.14,all,4 yr.,mnwk,with,3,All,Logit,month03,0.163786961,0.003631308,45.10412376,0
56.15,all,4 yr.,mnwk,with,3,All,Logit,month04,0.169529162,0.003688921,45.95630553,0
56.16,all,4 yr.,mnwk,with,3,All,Logit,month05,0.189976903,0.003636186,52.24619512,0
56.17,all,4 yr.,mnwk,with,3,All,Logit,month06,0.192899384,0.003661949,52.6766936,0
56.18,all,4 yr.,mnwk,with,3,All,Logit,month07,0.16332613,0.003653764,44.70078501,0
56.19,all,4 yr.,mnwk,with,3,All,Logit,month08,0.052271203,0.003750456,13.93729115,3.76E-44
56.2,all,4 yr.,mnwk,with,3,All,Logit,month09,0.236534116,0.003616064,65.41204518,0
56.21,all,4 yr.,mnwk,with,3,All,Logit,month10,0.23434897,0.003581726,65.42906528,0
56.22,all,4 yr.,mnwk,with,3,All,Logit,month11,0.214597729,0.003625996,59.18311901,0
56.23,all,4 yr.,mnwk,with,3,All,Logit,month12,-0.52748179,0.004394001,-120.0458856,0
56.24,all,4 yr.,mnwk,with,3,All,Logit,weekdayMonday,0.383892231,0.003051076,125.821929,0
56.25,all,4 yr.,mnwk,with,3,All,Logit,weekdayTuesday,0.49638065,0.002985461,166.2660089,0
56.26,all,4 yr.,mnwk,with,3,All,Logit,weekdayWednesday,0.560136301,0.00295057,189.8400385,0
56.27,all,4 yr.,mnwk,with,3,All,Logit,weekdayThursday,0.507075968,0.002980964,170.1047024,0
56.28,all,4 yr.,mnwk,with,3,All,Logit,weekdayFriday,0.419093669,0.003032046,138.2214144,0
56.29,all,4 yr.,mnwk,with,3,All,Logit,weekdaySaturday,0.104827805,0.003244958,32.30482626,5.98E-229
56.3,all,4 yr.,mnwk,with,3,All,Logit,policyTRUE:age_grp16-19,-0.122295281,0.044252833,-2.763558223,0.005717489
56.31,all,4 yr.,mnwk,with,3,All,Logit,policyTRUE:age_grp20-24,-0.133736668,0.043957403,-3.042415148,0.00234688
56.32,all,4 yr.,mnwk,with,3,All,Logit,policyTRUE:age_grp25-34,-0.16016379,0.043878221,-3.650188796,0.000262048
56.33,all,4 yr.,mnwk,with,3,All,Logit,policyTRUE:age_grp35-44,-0.127996439,0.043884357,-2.916675719,0.003537834
56.34,all,4 yr.,mnwk,with,3,All,Logit,policyTRUE:age_grp45-54,-0.135465848,0.043899808,-3.085795871,0.002030081
56.35,all,4 yr.,mnwk,with,3,All,Logit,policyTRUE:age_grp55-64,-0.133429325,0.043995218,-3.032814262,0.002422847
56.36,all,4 yr.,mnwk,with,3,All,Logit,policyTRUE:age_grp65-199,-0.063805035,0.044184721,-1.444052007,0.148724347
57,all,4 yr.,mnwk,no,4,All,Logit,(Intercept),-11.66150553,0.071345734,-163.4506343,0
57.1,all,4 yr.,mnwk,no,4,All,Logit,policyTRUE,-0.127547669,0.010636569,-11.99142984,3.94E-33
57.2,all,4 yr.,mnwk,no,4,All,Logit,age_grp16-19,0.887881016,0.067930424,13.07044713,4.86E-39
57.3,all,4 yr.,mnwk,no,4,All,Logit,age_grp20-24,-0.317795566,0.068070289,-4.668638387,3.03E-06
57.4,all,4 yr.,mnwk,no,4,All,Logit,age_grp25-34,-1.335837798,0.06821524,-19.58268843,2.17E-85
57.5,all,4 yr.,mnwk,no,4,All,Logit,age_grp35-44,-2.061677307,0.069145345,-29.81657426,2.38E-195
57.6,all,4 yr.,mnwk,no,4,All,Logit,age_grp45-54,-2.598937552,0.070411628,-36.91063029,3.12E-298
57.7,all,4 yr.,mnwk,no,4,All,Logit,age_grp55-64,-2.948189849,0.073673982,-40.0167027,0
57.8,all,4 yr.,mnwk,no,4,All,Logit,age_grp65-199,-3.103853926,0.07748305,-40.05848943,0
57.9,all,4 yr.,mnwk,no,4,All,Logit,curr_pts_grp1-3,0.755580255,0.014303515,52.82479541,0
57.1,all,4 yr.,mnwk,no,4,All,Logit,curr_pts_grp4-6,1.510612554,0.016351706,92.38256524,0
57.11,all,4 yr.,mnwk,no,4,All,Logit,curr_pts_grp7-9,1.919575122,0.02000521,95.95376142,0
57.12,all,4 yr.,mnwk,no,4,All,Logit,curr_pts_grp10-150,2.460351202,0.017584529,139.9156711,0
57.13,all,4 yr.,mnwk,no,4,All,Logit,month02,0.064148992,0.029164826,2.199532844,0.027840056
57.14,all,4 yr.,mnwk,no,4,All,Logit,month03,0.087021697,0.028360486,3.068413474,0.002151986
57.15,all,4 yr.,mnwk,no,4,All,Logit,month04,0.235174789,0.027943697,8.416022778,3.89E-17
57.16,all,4 yr.,mnwk,no,4,All,Logit,month05,0.356285785,0.026970541,13.21018292,7.66E-40
57.17,all,4 yr.,mnwk,no,4,All,Logit,month06,0.399033439,0.026894948,14.83674324,8.48E-50
57.18,all,4 yr.,mnwk,no,4,All,Logit,month07,0.40843515,0.02664981,15.3260058,5.13E-53
57.19,all,4 yr.,mnwk,no,4,All,Logit,month08,0.383742879,0.026721295,14.36093882,9.10E-47
57.2,all,4 yr.,mnwk,no,4,All,Logit,month09,0.387321095,0.026845775,14.4276371,3.47E-47
57.21,all,4 yr.,mnwk,no,4,All,Logit,month10,0.379083347,0.026681747,14.20759113,8.22E-46
57.22,all,4 yr.,mnwk,no,4,All,Logit,month11,0.273050717,0.027414371,9.960130723,2.28E-23
57.23,all,4 yr.,mnwk,no,4,All,Logit,month12,-0.008302892,0.029036268,-0.285948992,0.774917189
57.24,all,4 yr.,mnwk,no,4,All,Logit,weekdayMonday,-0.223301145,0.020628132,-10.82507845,2.62E-27
57.25,all,4 yr.,mnwk,no,4,All,Logit,weekdayTuesday,-0.159747571,0.020275087,-7.879007826,3.30E-15
57.26,all,4 yr.,mnwk,no,4,All,Logit,weekdayWednesday,-0.128549829,0.020104196,-6.394178959,1.61E-10
57.27,all,4 yr.,mnwk,no,4,All,Logit,weekdayThursday,-0.075618418,0.0198444,-3.810567121,0.000138648
57.28,all,4 yr.,mnwk,no,4,All,Logit,weekdayFriday,0.082133679,0.019078376,4.305066478,1.67E-05
57.29,all,4 yr.,mnwk,no,4,All,Logit,weekdaySaturday,0.167086582,0.018689472,8.940144574,3.89E-19
58,all,4 yr.,mnwk,with,4,All,Logit,(Intercept),-11.55636928,0.090525397,-127.6588633,0
58.1,all,4 yr.,mnwk,with,4,All,Logit,policyTRUE,-0.366864998,0.136466182,-2.6883217,0.007181218
58.2,all,4 yr.,mnwk,with,4,All,Logit,age_grp16-19,0.794397766,0.088535419,8.972654923,2.89E-19
58.3,all,4 yr.,mnwk,with,4,All,Logit,age_grp20-24,-0.428228576,0.088684481,-4.828675455,1.37E-06
58.4,all,4 yr.,mnwk,with,4,All,Logit,age_grp25-34,-1.448093207,0.088976766,-16.27495883,1.49E-59
58.5,all,4 yr.,mnwk,with,4,All,Logit,age_grp35-44,-2.184337109,0.090370063,-24.17102565,4.49E-129
58.6,all,4 yr.,mnwk,with,4,All,Logit,age_grp45-54,-2.73142988,0.092480815,-29.5350974,1.02E-191
58.7,all,4 yr.,mnwk,with,4,All,Logit,age_grp55-64,-3.021831544,0.097093056,-31.12304488,1.18E-212
58.8,all,4 yr.,mnwk,with,4,All,Logit,age_grp65-199,-3.135650037,0.102305118,-30.64998197,2.64E-206
58.9,all,4 yr.,mnwk,with,4,All,Logit,curr_pts_grp1-3,0.755549742,0.014304126,52.82040708,0
58.1,all,4 yr.,mnwk,with,4,All,Logit,curr_pts_grp4-6,1.510325911,0.016352585,92.36007119,0
58.11,all,4 yr.,mnwk,with,4,All,Logit,curr_pts_grp7-9,1.919098432,0.020006773,95.92243886,0
58.12,all,4 yr.,mnwk,with,4,All,Logit,curr_pts_grp10-150,2.460153388,0.017585297,139.8983129,0
58.13,all,4 yr.,mnwk,with,4,All,Logit,month02,0.064154567,0.0291648,2.199725888,0.027826349
58.14,all,4 yr.,mnwk,with,4,All,Logit,month03,0.087035182,0.028360461,3.068891642,0.002148545
58.15,all,4 yr.,mnwk,with,4,All,Logit,month04,0.235189765,0.02794369,8.41656063,3.88E-17
58.16,all,4 yr.,mnwk,with,4,All,Logit,month05,0.356295676,0.026970542,13.21054945,7.63E-40
58.17,all,4 yr.,mnwk,with,4,All,Logit,month06,0.399045137,0.026894946,14.83717928,8.42E-50
58.18,all,4 yr.,mnwk,with,4,All,Logit,month07,0.40844304,0.026649804,15.32630541,5.10E-53
58.19,all,4 yr.,mnwk,with,4,All,Logit,month08,0.383744053,0.026721284,14.36098844,9.09E-47
58.2,all,4 yr.,mnwk,with,4,All,Logit,month09,0.387320712,0.026845757,14.42763259,3.47E-47
58.21,all,4 yr.,mnwk,with,4,All,Logit,month10,0.379081121,0.026681727,14.2075184,8.23E-46
58.22,all,4 yr.,mnwk,with,4,All,Logit,month11,0.273045338,0.027414347,9.959943041,2.28E-23
58.23,all,4 yr.,mnwk,with,4,All,Logit,month12,-0.008307398,0.029036244,-0.286104446,0.774798127
58.24,all,4 yr.,mnwk,with,4,All,Logit,weekdayMonday,-0.223300932,0.020628114,-10.82507749,2.62E-27
58.25,all,4 yr.,mnwk,with,4,All,Logit,weekdayTuesday,-0.159748295,0.02027507,-7.879050435,3.30E-15
58.26,all,4 yr.,mnwk,with,4,All,Logit,weekdayWednesday,-0.128550541,0.020104179,-6.394219815,1.61E-10
58.27,all,4 yr.,mnwk,with,4,All,Logit,weekdayThursday,-0.075619893,0.019844383,-3.810644673,0.000138605
58.28,all,4 yr.,mnwk,with,4,All,Logit,weekdayFriday,0.082131919,0.01907836,4.304978062,1.67E-05
58.29,all,4 yr.,mnwk,with,4,All,Logit,weekdaySaturday,0.167086721,0.018689456,8.940159761,3.89E-19
58.3,all,4 yr.,mnwk,with,4,All,Logit,policyTRUE:age_grp16-19,0.216886178,0.137804733,1.573865957,0.115518442
58.31,all,4 yr.,mnwk,with,4,All,Logit,policyTRUE:age_grp20-24,0.250314702,0.138014853,1.813679448,0.069727091
58.32,all,4 yr.,mnwk,with,4,All,Logit,policyTRUE:age_grp25-34,0.253897448,0.138464469,1.833664987,0.066703739
58.33,all,4 yr.,mnwk,with,4,All,Logit,policyTRUE:age_grp35-44,0.275662866,0.140357247,1.964008781,0.049529074
58.34,all,4 yr.,mnwk,with,4,All,Logit,policyTRUE:age_grp45-54,0.29387565,0.142901109,2.056496643,0.03973467
58.35,all,4 yr.,mnwk,with,4,All,Logit,policyTRUE:age_grp55-64,0.175620783,0.149374247,1.175709912,0.239710817
58.36,all,4 yr.,mnwk,with,4,All,Logit,policyTRUE:age_grp65-199,0.089538683,0.156965249,0.570436346,0.568381784
59,all,4 yr.,mnwk,no,5,All,Logit,(Intercept),-15.62231204,0.491992062,-31.75317903,2.87E-221
59.1,all,4 yr.,mnwk,no,5,All,Logit,policyTRUE,-0.676785134,0.007325384,-92.38902845,0
59.2,all,4 yr.,mnwk,no,5,All,Logit,age_grp16-19,4.430809818,0.491851311,9.008433489,2.09E-19
59.3,all,4 yr.,mnwk,no,5,All,Logit,age_grp20-24,4.199345494,0.491781145,8.53905347,1.35E-17
59.4,all,4 yr.,mnwk,no,5,All,Logit,age_grp25-34,3.720529974,0.491763817,7.565684675,3.86E-14
59.5,all,4 yr.,mnwk,no,5,All,Logit,age_grp35-44,3.209254292,0.491787739,6.525689919,6.77E-11
59.6,all,4 yr.,mnwk,no,5,All,Logit,age_grp45-54,2.834474871,0.491818891,5.763249281,8.25E-09
59.7,all,4 yr.,mnwk,no,5,All,Logit,age_grp55-64,2.421277019,0.491947261,4.92182234,8.57E-07
59.8,all,4 yr.,mnwk,no,5,All,Logit,age_grp65-199,1.721299014,0.492402554,3.495715044,0.000472793
59.9,all,4 yr.,mnwk,no,5,All,Logit,curr_pts_grp1-3,1.339586738,0.008986141,149.0725216,0
59.1,all,4 yr.,mnwk,no,5,All,Logit,curr_pts_grp4-6,1.988207311,0.010615841,187.2868393,0
59.11,all,4 yr.,mnwk,no,5,All,Logit,curr_pts_grp7-9,2.367166151,0.013201895,179.3050276,0
59.12,all,4 yr.,mnwk,no,5,All,Logit,curr_pts_grp10-150,2.885420573,0.012318691,234.2311025,0
59.13,all,4 yr.,mnwk,no,5,All,Logit,month02,0.159530622,0.020047152,7.957769793,1.75E-15
59.14,all,4 yr.,mnwk,no,5,All,Logit,month03,0.238960225,0.019258734,12.40788826,2.37E-35
59.15,all,4 yr.,mnwk,no,5,All,Logit,month04,0.395309971,0.018985355,20.82183763,2.74E-96
59.16,all,4 yr.,mnwk,no,5,All,Logit,month05,0.435541879,0.018703314,23.28688268,6.02E-120
59.17,all,4 yr.,mnwk,no,5,All,Logit,month06,0.503940854,0.018544785,27.17426195,1.31E-162
59.18,all,4 yr.,mnwk,no,5,All,Logit,month07,0.565229021,0.018201978,31.0531653,1.03E-211
59.19,all,4 yr.,mnwk,no,5,All,Logit,month08,0.475257944,0.018497244,25.69344573,1.38E-145
59.2,all,4 yr.,mnwk,no,5,All,Logit,month09,0.648193695,0.017986696,36.03739616,2.17E-284
59.21,all,4 yr.,mnwk,no,5,All,Logit,month10,0.589598093,0.01806319,32.64086272,1.08E-233
59.22,all,4 yr.,mnwk,no,5,All,Logit,month11,0.471035224,0.018551042,25.39130865,3.15E-142
59.23,all,4 yr.,mnwk,no,5,All,Logit,month12,-0.39229946,0.022734854,-17.25542008,1.02E-66
59.24,all,4 yr.,mnwk,no,5,All,Logit,weekdayMonday,-0.184132033,0.012930697,-14.23991601,5.18E-46
59.25,all,4 yr.,mnwk,no,5,All,Logit,weekdayTuesday,-0.239740513,0.013140399,-18.24453767,2.29E-74
59.26,all,4 yr.,mnwk,no,5,All,Logit,weekdayWednesday,-0.195566467,0.012982383,-15.06398811,2.79E-51
59.27,all,4 yr.,mnwk,no,5,All,Logit,weekdayThursday,-0.225157729,0.013095043,-17.19411957,2.94E-66
59.28,all,4 yr.,mnwk,no,5,All,Logit,weekdayFriday,-0.08716555,0.012618743,-6.907625593,4.93E-12
59.29,all,4 yr.,mnwk,no,5,All,Logit,weekdaySaturday,-0.016676064,0.01238208,-1.346790172,0.178047821
60,all,4 yr.,mnwk,with,5,All,Logit,(Intercept),-15.49293468,0.577573606,-26.82417359,1.69E-158
60.1,all,4 yr.,mnwk,with,5,All,Logit,policyTRUE,-1.118624138,1.148818088,-0.973717379,0.330196886
60.2,all,4 yr.,mnwk,with,5,All,Logit,age_grp16-19,4.219523621,0.577542005,7.306003001,2.75E-13
60.3,all,4 yr.,mnwk,with,5,All,Logit,age_grp20-24,4.054907328,0.577426535,7.022377885,2.18E-12
60.4,all,4 yr.,mnwk,with,5,All,Logit,age_grp25-34,3.59968449,0.577404815,6.23424744,4.54E-10
60.5,all,4 yr.,mnwk,with,5,All,Logit,age_grp35-44,3.093755148,0.577435606,5.357749187,8.43E-08
60.6,all,4 yr.,mnwk,with,5,All,Logit,age_grp45-54,2.739123559,0.577477438,4.743256408,2.10E-06
60.7,all,4 yr.,mnwk,with,5,All,Logit,age_grp55-64,2.312358481,0.577652027,4.00303015,6.25E-05
60.8,all,4 yr.,mnwk,with,5,All,Logit,age_grp65-199,1.602481517,0.578277042,2.771131136,0.005586192
60.9,all,4 yr.,mnwk,with,5,All,Logit,curr_pts_grp1-3,1.34025701,0.008987058,149.1319055,0
60.1,all,4 yr.,mnwk,with,5,All,Logit,curr_pts_grp4-6,1.989296735,0.010617486,187.3604339,0
60.11,all,4 yr.,mnwk,with,5,All,Logit,curr_pts_grp7-9,2.368779788,0.013203902,179.3999886,0
60.12,all,4 yr.,mnwk,with,5,All,Logit,curr_pts_grp10-150,2.884661624,0.012322602,234.0951668,0
60.13,all,4 yr.,mnwk,with,5,All,Logit,month02,0.159523649,0.020047165,7.957416966,1.76E-15
60.14,all,4 yr.,mnwk,with,5,All,Logit,month03,0.238931254,0.019258748,12.40637511,2.41E-35
60.15,all,4 yr.,mnwk,with,5,All,Logit,month04,0.395156554,0.018985359,20.8137525,3.25E-96
60.16,all,4 yr.,mnwk,with,5,All,Logit,month05,0.435374798,0.018703312,23.27795252,7.42E-120
60.17,all,4 yr.,mnwk,with,5,All,Logit,month06,0.503763718,0.018544787,27.1647083,1.70E-162
60.18,all,4 yr.,mnwk,with,5,All,Logit,month07,0.565070614,0.018201983,31.04445331,1.36E-211
60.19,all,4 yr.,mnwk,with,5,All,Logit,month08,0.475130979,0.018497247,25.68657846,1.65E-145
60.2,all,4 yr.,mnwk,with,5,All,Logit,month09,0.648096795,0.017986704,36.03199336,2.64E-284
60.21,all,4 yr.,mnwk,with,5,All,Logit,month10,0.589537653,0.018063198,32.63750098,1.21E-233
60.22,all,4 yr.,mnwk,with,5,All,Logit,month11,0.471007798,0.018551051,25.38981735,3.27E-142
60.23,all,4 yr.,mnwk,with,5,All,Logit,month12,-0.392306708,0.022734865,-17.25573048,1.01E-66
60.24,all,4 yr.,mnwk,with,5,All,Logit,weekdayMonday,-0.184131041,0.012930703,-14.23983177,5.19E-46
60.25,all,4 yr.,mnwk,with,5,All,Logit,weekdayTuesday,-0.239735986,0.013140407,-18.24418296,2.30E-74
60.26,all,4 yr.,mnwk,with,5,All,Logit,weekdayWednesday,-0.195561841,0.01298239,-15.06362394,2.81E-51
60.27,all,4 yr.,mnwk,with,5,All,Logit,weekdayThursday,-0.225152678,0.013095049,-17.19372509,2.96E-66
60.28,all,4 yr.,mnwk,with,5,All,Logit,weekdayFriday,-0.087161325,0.01261875,-6.907286798,4.94E-12
60.29,all,4 yr.,mnwk,with,5,All,Logit,weekdaySaturday,-0.01667695,0.012382087,-1.346861023,0.178024997
60.3,all,4 yr.,mnwk,with,5,All,Logit,policyTRUE:age_grp16-19,0.640860271,1.149040131,0.557735325,0.577025132
60.31,all,4 yr.,mnwk,with,5,All,Logit,policyTRUE:age_grp20-24,0.481947452,1.148918531,0.419479222,0.674865937
60.32,all,4 yr.,mnwk,with,5,All,Logit,policyTRUE:age_grp25-34,0.417378178,1.148898144,0.363285623,0.716391532
60.33,all,4 yr.,mnwk,with,5,All,Logit,policyTRUE:age_grp35-44,0.401123152,1.148949093,0.34912178,0.726997886
60.34,all,4 yr.,mnwk,with,5,All,Logit,policyTRUE:age_grp45-54,0.345964759,1.149010905,0.30109789,0.76333985
60.35,all,4 yr.,mnwk,with,5,All,Logit,policyTRUE:age_grp55-64,0.38544706,1.149248333,0.335390576,0.737330476
60.36,all,4 yr.,mnwk,with,5,All,Logit,policyTRUE:age_grp65-199,0.413351378,1.15007728,0.359411829,0.719287027
61,all,4 yr.,mnwk,no,7,All,Logit,(Intercept),-16.9257674,0.999456804,-16.93496641,2.49E-64
61.1,all,4 yr.,mnwk,no,7,All,Logit,policyTRUE,-0.77271656,0.01858811,-41.57047524,0
61.2,all,4 yr.,mnwk,no,7,All,Logit,age_grp16-19,4.429426786,0.998848536,4.43453299,9.23E-06
61.3,all,4 yr.,mnwk,no,7,All,Logit,age_grp20-24,3.97269208,0.998743856,3.977688628,6.96E-05
61.4,all,4 yr.,mnwk,no,7,All,Logit,age_grp25-34,3.254364067,0.998729435,3.258504208,0.001120012
61.5,all,4 yr.,mnwk,no,7,All,Logit,age_grp35-44,2.367844969,0.998899541,2.370453556,0.017766276
61.6,all,4 yr.,mnwk,no,7,All,Logit,age_grp45-54,1.707226524,0.999197692,1.708597346,0.087525561
61.7,all,4 yr.,mnwk,no,7,All,Logit,age_grp55-64,0.961182909,1.000535738,0.960668242,0.336719004
61.8,all,4 yr.,mnwk,no,7,All,Logit,age_grp65-199,0.002514682,1.006136489,0.002499345,0.998005813
61.9,all,4 yr.,mnwk,no,7,All,Logit,curr_pts_grp1-3,1.293769208,0.023962431,53.99156746,0
61.1,all,4 yr.,mnwk,no,7,All,Logit,curr_pts_grp4-6,2.021099147,0.027076695,74.64349508,0
61.11,all,4 yr.,mnwk,no,7,All,Logit,curr_pts_grp7-9,2.476893579,0.031921512,77.59324216,0
61.12,all,4 yr.,mnwk,no,7,All,Logit,curr_pts_grp10-150,3.267982741,0.026775015,122.0534426,0
61.13,all,4 yr.,mnwk,no,7,All,Logit,month02,0.054669748,0.053345487,1.02482425,0.305446122
61.14,all,4 yr.,mnwk,no,7,All,Logit,month03,0.249862494,0.049802645,5.017052646,5.25E-07
61.15,all,4 yr.,mnwk,no,7,All,Logit,month04,0.487707578,0.048408452,10.07484348,7.14E-24
61.16,all,4 yr.,mnwk,no,7,All,Logit,month05,0.570779392,0.047384204,12.04577356,2.04E-33
