"","past_pts","window","seasonality","age_int","pts_target","sex","reg_type","Variable","Estimate","Std_Error","z_stat","p_value","mfx"
"47.10","all","4 yr.","mnwk","no","9+","Female","LPM","curr_pts_grp4-6",3.11151485440214e-06,2.08370319023074e-07,14.9326202934766,2.02163831322367e-50,NA
"47.11","all","4 yr.","mnwk","no","9+","Female","LPM","curr_pts_grp7-9",4.88737680853788e-06,4.83165766225649e-07,10.1153209729999,4.72466108251293e-24,NA
"47.12","all","4 yr.","mnwk","no","9+","Female","LPM","curr_pts_grp10-150",9.65402343363095e-06,1.01495852941945e-06,9.51174176461472,1.87496566032076e-21,NA
"47.13","all","4 yr.","mnwk","no","9+","Female","LPM","month02",1.87762091380444e-07,8.00512637634425e-08,2.34552313796438,0.0190003992760069,NA
"47.14","all","4 yr.","mnwk","no","9+","Female","LPM","month03",-1.67714064433268e-08,7.42696468176365e-08,-0.225817775658846,0.821343151184129,NA
"47.15","all","4 yr.","mnwk","no","9+","Female","LPM","month04",2.55181078121299e-07,8.01367601903625e-08,3.18431987411425,0.00145094581571906,NA
"47.16","all","4 yr.","mnwk","no","9+","Female","LPM","month05",2.84769090211116e-07,7.99826695332501e-08,3.56038491679416,0.00037031158237128,NA
"47.17","all","4 yr.","mnwk","no","9+","Female","LPM","month06",1.6213973220557e-07,7.84171992251214e-08,2.06765523134914,0.038672454546144,NA
"47.18","all","4 yr.","mnwk","no","9+","Female","LPM","month07",-3.79744246024577e-07,6.75463249072218e-08,-5.62198234391249,1.88778574402776e-08,NA
"47.19","all","4 yr.","mnwk","no","9+","Female","LPM","month08",-1.44569919830795e-07,7.20518237737946e-08,-2.00647134602269,0.0448059829911258,NA
"47.20","all","4 yr.","mnwk","no","9+","Female","LPM","month09",5.25257460500522e-07,8.45647513443953e-08,6.21130497222629,5.25463835214464e-10,NA
"47.21","all","4 yr.","mnwk","no","9+","Female","LPM","month10",4.58689631749106e-07,8.27488175521121e-08,5.54315632921571,2.97067433450024e-08,NA
"47.22","all","4 yr.","mnwk","no","9+","Female","LPM","month11",3.64578940488485e-07,8.17866976538718e-08,4.45768017228686,8.28513944560995e-06,NA
"47.23","all","4 yr.","mnwk","no","9+","Female","LPM","month12",-5.76834688157121e-08,7.36296932796531e-08,-0.783426716129652,0.433376572725636,NA
"47.24","all","4 yr.","mnwk","no","9+","Female","LPM","weekdayMonday",4.01886827566785e-07,5.29964240573316e-08,7.58328198015819,3.3692155188429e-14,NA
"47.25","all","4 yr.","mnwk","no","9+","Female","LPM","weekdayTuesday",6.86201781088405e-07,5.71344320541958e-08,12.0103019565767,3.13697922220474e-33,NA
"47.26","all","4 yr.","mnwk","no","9+","Female","LPM","weekdayWednesday",7.65818965002597e-07,5.82564464541064e-08,13.1456518825929,1.80245732287727e-39,NA
"47.27","all","4 yr.","mnwk","no","9+","Female","LPM","weekdayThursday",8.16622836893577e-07,5.9057714798864e-08,13.8275386996397,1.73868824680363e-43,NA
"47.28","all","4 yr.","mnwk","no","9+","Female","LPM","weekdayFriday",6.09579865773685e-07,5.61727865496526e-08,10.8518715772603,1.95383198605195e-27,NA
"47.29","all","4 yr.","mnwk","no","9+","Female","LPM","weekdaySaturday",1.61648270091279e-07,4.9245805879859e-08,3.28247791264984,0.00102899047300884,NA
"48","all","4 yr.","mnwk","with","9+","Female","LPM","(Intercept)",1.06354065993041e-06,8.63434349074329e-07,1.23175625462504,0.218040148949131,NA
"48.1","all","4 yr.","mnwk","with","9+","Female","LPM","policyTRUE",-1.47443392656387e-07,1.17172739682123e-06,-0.125834211145345,0.899863160433944,NA
"48.2","all","4 yr.","mnwk","with","9+","Female","LPM","age_grp16-19",1.72396329631117e-06,9.02042640248942e-07,1.91117716545572,0.0559818173573248,NA
"48.3","all","4 yr.","mnwk","with","9+","Female","LPM","age_grp20-24",1.819033969352e-07,8.69626625159312e-07,0.209174134821224,0.834312303225661,NA
"48.4","all","4 yr.","mnwk","with","9+","Female","LPM","age_grp25-34",-5.35613610691312e-07,8.63469685997125e-07,-0.62030389645097,0.53505773014635,NA
"48.5","all","4 yr.","mnwk","with","9+","Female","LPM","age_grp35-44",-8.18590159364579e-07,8.62795320832724e-07,-0.948765181728755,0.342740054197985,NA
"48.6","all","4 yr.","mnwk","with","9+","Female","LPM","age_grp45-54",-9.92065969057537e-07,8.62425651491378e-07,-1.15032057237859,0.250011860715836,NA
"48.7","all","4 yr.","mnwk","with","9+","Female","LPM","age_grp55-64",-1.01750219317918e-06,8.62733053680664e-07,-1.17939400703176,0.23824132045786,NA
"48.8","all","4 yr.","mnwk","with","9+","Female","LPM","age_grp65-199",-4.49452739694371e-07,8.64601294442292e-07,-0.519838152664678,0.6031763850361,NA
"48.9","all","4 yr.","mnwk","with","9+","Female","LPM","curr_pts_grp1-3",1.03372109863718e-06,6.91286679640049e-08,14.9535804620947,1.47595902772167e-50,NA
"48.10","all","4 yr.","mnwk","with","9+","Female","LPM","curr_pts_grp4-6",3.11226835545182e-06,2.08387342513238e-07,14.9350162918562,1.95026993798417e-50,NA
"48.11","all","4 yr.","mnwk","with","9+","Female","LPM","curr_pts_grp7-9",4.88787939752245e-06,4.83167161365603e-07,10.1163319620223,4.67612961960655e-24,NA
"48.12","all","4 yr.","mnwk","with","9+","Female","LPM","curr_pts_grp10-150",9.65615634354625e-06,1.01502520897521e-06,9.51321825129373,1.84853481691229e-21,NA
"48.13","all","4 yr.","mnwk","with","9+","Female","LPM","month02",1.87760868423853e-07,8.00515048665815e-08,2.3455007964783,0.0190015380369361,NA
"48.14","all","4 yr.","mnwk","with","9+","Female","LPM","month03",-1.67736885989425e-08,7.42697404831552e-08,-0.225848218801126,0.821319472644613,NA
"48.15","all","4 yr.","mnwk","with","9+","Female","LPM","month04",2.55177327671567e-07,8.01375778382688e-08,3.18424058419333,0.00145134333946261,NA
"48.16","all","4 yr.","mnwk","with","9+","Female","LPM","month05",2.8476830174658e-07,7.99828723830158e-08,3.56036602915313,0.00037033822027023,NA
"48.17","all","4 yr.","mnwk","with","9+","Female","LPM","month06",1.62140687366493e-07,7.84166763403629e-08,2.06768119912059,0.0386700110278289,NA
"48.18","all","4 yr.","mnwk","with","9+","Female","LPM","month07",-3.79743932607546e-07,6.75467361507344e-08,-5.62194347570142,1.88821063503729e-08,NA
"48.19","all","4 yr.","mnwk","with","9+","Female","LPM","month08",-1.44568664139438e-07,7.20520655187157e-08,-2.00644718647082,0.0448085582474661,NA
"48.20","all","4 yr.","mnwk","with","9+","Female","LPM","month09",5.25258530066573e-07,8.45638969610955e-08,6.21138037557829,5.25211707087566e-10,NA
"48.21","all","4 yr.","mnwk","with","9+","Female","LPM","month10",4.58690677256332e-07,8.27491841642951e-08,5.54314440545565,2.97087671801756e-08,NA
"48.22","all","4 yr.","mnwk","with","9+","Female","LPM","month11",3.64579976919798e-07,8.17866179073496e-08,4.45769719115669,8.28448187789154e-06,NA
"48.23","all","4 yr.","mnwk","with","9+","Female","LPM","month12",-5.76821848508228e-08,7.36296747134606e-08,-0.783409475531442,0.433386693636381,NA
"48.24","all","4 yr.","mnwk","with","9+","Female","LPM","weekdayMonday",4.01886917957532e-07,5.2996421803387e-08,7.58328400827709,3.36916282922861e-14,NA
"48.25","all","4 yr.","mnwk","with","9+","Female","LPM","weekdayTuesday",6.86202013756175e-07,5.71344150775196e-08,12.0103095975541,3.13668938453713e-33,NA
"48.26","all","4 yr.","mnwk","with","9+","Female","LPM","weekdayWednesday",7.65819190654475e-07,5.82564408529292e-08,13.1456570199305,1.80233490401467e-39,NA
"48.27","all","4 yr.","mnwk","with","9+","Female","LPM","weekdayThursday",8.16623331936941e-07,5.90577413338282e-08,13.8275408692134,1.73863581715958e-43,NA
"48.28","all","4 yr.","mnwk","with","9+","Female","LPM","weekdayFriday",6.09580311984435e-07,5.61728237346483e-08,10.8518723371287,1.95381574025208e-27,NA
"48.29","all","4 yr.","mnwk","with","9+","Female","LPM","weekdaySaturday",1.61648342107249e-07,4.92458050719333e-08,3.28247942887988,0.00102898493930242,NA
"48.30","all","4 yr.","mnwk","with","9+","Female","LPM","policyTRUE:age_grp16-19",-4.67414623493081e-07,1.22358584890419e-06,-0.382003946769805,0.702458437169077,NA
"48.31","all","4 yr.","mnwk","with","9+","Female","LPM","policyTRUE:age_grp20-24",-7.91794375690119e-08,1.18351092754331e-06,-0.0669021601121753,0.946659593375775,NA
"48.32","all","4 yr.","mnwk","with","9+","Female","LPM","policyTRUE:age_grp25-34",2.6088873906493e-08,1.17474579077655e-06,0.0222081016261802,0.982281955023362,NA
"48.33","all","4 yr.","mnwk","with","9+","Female","LPM","policyTRUE:age_grp35-44",-3.43668822589843e-08,1.17372926489077e-06,-0.0292800761529811,0.976641217017201,NA
"48.34","all","4 yr.","mnwk","with","9+","Female","LPM","policyTRUE:age_grp45-54",-8.52646912464148e-08,1.17307182046541e-06,-0.0726849709957116,0.942056808324014,NA
"48.35","all","4 yr.","mnwk","with","9+","Female","LPM","policyTRUE:age_grp55-64",-3.58103136718766e-08,1.17345012931551e-06,-0.0305171159619414,0.975654643176055,NA
"48.36","all","4 yr.","mnwk","with","9+","Female","LPM","policyTRUE:age_grp65-199",1.1212344763553e-07,1.17612645646718e-06,0.0953328164832921,0.924050477567298,NA
"49","all","4 yr.","mnwk","no","all","All","Logit","(Intercept)",-9.50074362602875,0.0186504458623693,-509.411072321774,0,NA
"49.1","all","4 yr.","mnwk","no","all","All","Logit","policyTRUE",-0.0926440750808941,0.00100883140193658,-91.8330604133178,0,-1.49067281017136
"49.2","all","4 yr.","mnwk","no","all","All","Logit","age_grp16-19",1.17697373970705,0.018632716835635,63.1670491259809,0,NA
"49.3","all","4 yr.","mnwk","no","all","All","Logit","age_grp20-24",1.04625456368936,0.0185533034238434,56.3918208950752,0,NA
"49.4","all","4 yr.","mnwk","no","all","All","Logit","age_grp25-34",0.874175999270869,0.0185252139484672,47.1884428273068,0,NA
"49.5","all","4 yr.","mnwk","no","all","All","Logit","age_grp35-44",0.788277879766543,0.0185249882679925,42.5521392166563,0,NA
"49.6","all","4 yr.","mnwk","no","all","All","Logit","age_grp45-54",0.670419369803434,0.01852724104794,36.1856019505925,1.02554832375227e-286,NA
"49.7","all","4 yr.","mnwk","no","all","All","Logit","age_grp55-64",0.501043429581138,0.0185513028591392,27.0085305267011,1.17344509760336e-160,NA
"49.8","all","4 yr.","mnwk","no","all","All","Logit","age_grp65-199",0.17773770252873,0.0186070379382156,9.55217607009269,1.27000185724407e-21,NA
"49.9","all","4 yr.","mnwk","no","all","All","Logit","curr_pts_grp1-3",1.16047679431816,0.00122582237980317,946.692451890535,0,NA
"49.10","all","4 yr.","mnwk","no","all","All","Logit","curr_pts_grp4-6",1.66528225114171,0.00158871532310779,1048.19424028978,0,NA
"49.11","all","4 yr.","mnwk","no","all","All","Logit","curr_pts_grp7-9",1.93584172304415,0.00216978911105083,892.17966538076,0,NA
"49.12","all","4 yr.","mnwk","no","all","All","Logit","curr_pts_grp10-150",2.18409688400329,0.00231821604482546,942.145529912307,0,NA
"49.13","all","4 yr.","mnwk","no","all","All","Logit","month02",0.197096287182306,0.00255435717527589,77.1608172459351,0,NA
"49.14","all","4 yr.","mnwk","no","all","All","Logit","month03",0.236085917504908,0.00247884292336481,95.2403701257692,0,NA
"49.15","all","4 yr.","mnwk","no","all","All","Logit","month04",0.21999423460898,0.0025281112812546,87.0192053016771,0,NA
"49.16","all","4 yr.","mnwk","no","all","All","Logit","month05",0.24716943291045,0.00248979322742999,99.2730762488187,0,NA
"49.17","all","4 yr.","mnwk","no","all","All","Logit","month06",0.211901769882642,0.00252856643606491,83.8031253046352,0,NA
"49.18","all","4 yr.","mnwk","no","all","All","Logit","month07",0.161514676763896,0.00253483552108985,63.7180106638451,0,NA
"49.19","all","4 yr.","mnwk","no","all","All","Logit","month08",0.0598236135175713,0.00259703761130087,23.0353281204908,2.06388247954993e-117,NA
"49.20","all","4 yr.","mnwk","no","all","All","Logit","month09",0.316945774055131,0.00246386204356837,128.637792396892,0,NA
"49.21","all","4 yr.","mnwk","no","all","All","Logit","month10",0.27969305812619,0.00246002257742032,113.695321617531,0,NA
"49.22","all","4 yr.","mnwk","no","all","All","Logit","month11",0.252972656744334,0.00249423525664569,101.422933570644,0,NA
"49.23","all","4 yr.","mnwk","no","all","All","Logit","month12",-0.548200137644974,0.00306735020569153,-178.721078743398,0,NA
"49.24","all","4 yr.","mnwk","no","all","All","Logit","weekdayMonday",0.426988133107117,0.00208404872930833,204.883948778314,0,NA
"49.25","all","4 yr.","mnwk","no","all","All","Logit","weekdayTuesday",0.53392836411175,0.00204236819376046,261.426106097289,0,NA
"49.26","all","4 yr.","mnwk","no","all","All","Logit","weekdayWednesday",0.583351809257686,0.00202436513233678,288.165311652205,0,NA
"49.27","all","4 yr.","mnwk","no","all","All","Logit","weekdayThursday",0.532656664901839,0.00204416487341102,260.574218758106,0,NA
"49.28","all","4 yr.","mnwk","no","all","All","Logit","weekdayFriday",0.436467526548401,0.00208182579042444,209.656124232861,0,NA
"49.29","all","4 yr.","mnwk","no","all","All","Logit","weekdaySaturday",0.101921646088956,0.00223696585730557,45.5624504755389,0,NA
"50","all","4 yr.","mnwk","with","all","All","Logit","(Intercept)",-9.52457579956818,0.0260528924847041,-365.586116979531,0,NA
"50.1","all","4 yr.","mnwk","with","all","All","Logit","policyTRUE",-0.0435342116254298,0.0369892610371787,-1.17694191245596,0.239218691810791,-0.232363432488278
"50.2","all","4 yr.","mnwk","with","all","All","Logit","age_grp16-19",1.21085288941478,0.0261487952136932,46.3062592184245,0,NA
"50.3","all","4 yr.","mnwk","with","all","All","Logit","age_grp20-24",1.086405284999,0.026025573927717,41.7437589663292,0,NA
"50.4","all","4 yr.","mnwk","with","all","All","Logit","age_grp25-34",0.915029277791018,0.0259885185531302,35.208981840206,1.45711940485589e-271,NA
"50.5","all","4 yr.","mnwk","with","all","All","Logit","age_grp35-44",0.80915579068113,0.0259887092359852,31.134897209929,8.1218916876445e-213,NA
"50.6","all","4 yr.","mnwk","with","all","All","Logit","age_grp45-54",0.686460551248687,0.0259943169767069,26.4081011193259,1.10597341909462e-153,NA
"50.7","all","4 yr.","mnwk","with","all","All","Logit","age_grp55-64",0.511202347590598,0.0260313785493852,19.637928380196,7.33290574912624e-86,NA
"50.8","all","4 yr.","mnwk","with","all","All","Logit","age_grp65-199",0.155143873091467,0.0261224934636341,5.93909127807601,2.86606266703653e-09,NA
"50.9","all","4 yr.","mnwk","with","all","All","Logit","curr_pts_grp1-3",1.16020659910668,0.00122579962988178,946.48959815608,0,NA
"50.10","all","4 yr.","mnwk","with","all","All","Logit","curr_pts_grp4-6",1.66510101347393,0.00158865740518943,1048.11837217691,0,NA
"50.11","all","4 yr.","mnwk","with","all","All","Logit","curr_pts_grp7-9",1.93569862738335,0.00216977074575229,892.121267268822,0,NA
"50.12","all","4 yr.","mnwk","with","all","All","Logit","curr_pts_grp10-150",2.185006549731,0.00231824079004031,942.527868165503,0,NA
"50.13","all","4 yr.","mnwk","with","all","All","Logit","month02",0.197086914194055,0.00255435812640774,77.1571191042127,0,NA
"50.14","all","4 yr.","mnwk","with","all","All","Logit","month03",0.236069502615305,0.00247884394401415,95.2337089171588,0,NA
"50.15","all","4 yr.","mnwk","with","all","All","Logit","month04",0.220049348393622,0.00252811291551506,87.0409494145518,0,NA
"50.16","all","4 yr.","mnwk","with","all","All","Logit","month05",0.247227487913195,0.00248979540621822,99.2963065542448,0,NA
"50.17","all","4 yr.","mnwk","with","all","All","Logit","month06",0.211959624909703,0.00252856837105067,83.825941721176,0,NA
"50.18","all","4 yr.","mnwk","with","all","All","Logit","month07",0.161568459850828,0.00253483703267931,63.7391902390077,0,NA
"50.19","all","4 yr.","mnwk","with","all","All","Logit","month08",0.0598706817073246,0.00259703918385577,23.0534379610075,1.35862868394979e-117,NA
"50.20","all","4 yr.","mnwk","with","all","All","Logit","month09",0.316982169336648,0.00246386306945943,128.652510468528,0,NA
"50.21","all","4 yr.","mnwk","with","all","All","Logit","month10",0.279719789277162,0.00246002351112014,113.706144682249,0,NA
"50.22","all","4 yr.","mnwk","with","all","All","Logit","month11",0.252988461343011,0.00249423619783463,101.429231747435,0,NA
"50.23","all","4 yr.","mnwk","with","all","All","Logit","month12",-0.54819263984514,0.00306735065553159,-178.718608143657,0,NA
"50.24","all","4 yr.","mnwk","with","all","All","Logit","weekdayMonday",0.426987928285123,0.00208404904608844,204.883819354702,0,NA
"50.25","all","4 yr.","mnwk","with","all","All","Logit","weekdayTuesday",0.533928855777802,0.00204236849508039,261.426308261177,0,NA
"50.26","all","4 yr.","mnwk","with","all","All","Logit","weekdayWednesday",0.583351993937211,0.00202436541266115,288.165362976815,0,NA
"50.27","all","4 yr.","mnwk","with","all","All","Logit","weekdayThursday",0.532657953785335,0.00204416517371497,260.574810995976,0,NA
"50.28","all","4 yr.","mnwk","with","all","All","Logit","weekdayFriday",0.436468550225526,0.00208182609811598,209.65658496669,0,NA
"50.29","all","4 yr.","mnwk","with","all","All","Logit","weekdaySaturday",0.101921984924695,0.00223696614121258,45.562596164038,0,NA
"50.30","all","4 yr.","mnwk","with","all","All","Logit","policyTRUE:age_grp16-19",-0.0683762123816233,0.0372618845555777,-1.83501755740876,0.0665030880404902,-4.35601639125766
"50.31","all","4 yr.","mnwk","with","all","All","Logit","policyTRUE:age_grp20-24",-0.0821941629067905,0.0371003562636881,-2.21545481457379,0.0267288625199707,-3.92392758704379
"50.32","all","4 yr.","mnwk","with","all","All","Logit","policyTRUE:age_grp25-34",-0.0833647155665429,0.0370496642134914,-2.2500801919869,0.0244438552378262,-2.85616360411909
"50.33","all","4 yr.","mnwk","with","all","All","Logit","policyTRUE:age_grp35-44",-0.0429914537492913,0.0370511095377381,-1.16032837574008,0.245915135754706,-0.444406120745399
"50.34","all","4 yr.","mnwk","with","all","All","Logit","policyTRUE:age_grp45-54",-0.0336694768505241,0.0370572528110643,-0.908579948497189,0.36357189482372,-0.0684991560531608
"50.35","all","4 yr.","mnwk","with","all","All","Logit","policyTRUE:age_grp55-64",-0.0224885178042186,0.0371066834246169,-0.606050331873626,0.54448133122893,-0.0899993068897059
"50.36","all","4 yr.","mnwk","with","all","All","Logit","policyTRUE:age_grp65-199",0.038517584272429,0.0372202718138878,1.034854996896,0.300736634229444,0.988651761079292
"51","all","4 yr.","mnwk","no","1","All","Logit","(Intercept)",-12.7767047078975,0.0842239612867123,-151.699166278864,0,NA
"51.1","all","4 yr.","mnwk","no","1","All","Logit","policyTRUE",0.129905422438591,0.0035048074123727,37.0649245890083,1.03253967787199e-300,0.631615427120293
"51.2","all","4 yr.","mnwk","no","1","All","Logit","age_grp16-19",1.72678305714459,0.0841468537749561,20.5210650152498,1.39620100061763e-93,NA
"51.3","all","4 yr.","mnwk","no","1","All","Logit","age_grp20-24",1.42253568213058,0.0839646924243547,16.9420698278882,2.20237347020818e-64,NA
"51.4","all","4 yr.","mnwk","no","1","All","Logit","age_grp25-34",1.38760261429478,0.083864167011901,16.5458343382564,1.7157116917636e-61,NA
"51.5","all","4 yr.","mnwk","no","1","All","Logit","age_grp35-44",1.37651130934575,0.0838575972799849,16.4148670364336,1.49708426203383e-60,NA
"51.6","all","4 yr.","mnwk","no","1","All","Logit","age_grp45-54",1.29454482418126,0.0838597163845748,15.4370284087842,9.22537958650825e-54,NA
"51.7","all","4 yr.","mnwk","no","1","All","Logit","age_grp55-64",1.14654471863874,0.0839152144949883,13.6631327887175,1.68572504970946e-42,NA
"51.8","all","4 yr.","mnwk","no","1","All","Logit","age_grp65-199",0.7732683632479,0.0840612052832948,9.19887313823192,3.61723061901071e-20,NA
"51.9","all","4 yr.","mnwk","no","1","All","Logit","curr_pts_grp1-3",1.129585909589,0.00421603932582117,267.925847529656,0,NA
"51.10","all","4 yr.","mnwk","no","1","All","Logit","curr_pts_grp4-6",1.55617863915285,0.00566319193261076,274.788256811815,0,NA
"51.11","all","4 yr.","mnwk","no","1","All","Logit","curr_pts_grp7-9",1.86028865961091,0.00769941641686083,241.614241767349,0,NA
"51.12","all","4 yr.","mnwk","no","1","All","Logit","curr_pts_grp10-150",2.21429102197873,0.00788848532588462,280.699136843538,0,NA
"51.13","all","4 yr.","mnwk","no","1","All","Logit","month02",0.234877490389295,0.00888267215388921,26.4422108933128,4.48468261566816e-154,NA
"51.14","all","4 yr.","mnwk","no","1","All","Logit","month03",0.286068889273265,0.00859914257101349,33.2671411028308,1.15371926239265e-242,NA
"51.15","all","4 yr.","mnwk","no","1","All","Logit","month04",0.216826611845129,0.00886559879109535,24.4570746944821,4.23170588439076e-132,NA
"51.16","all","4 yr.","mnwk","no","1","All","Logit","month05",0.292853454423627,0.00864402926403603,33.8792761429048,1.34543605188474e-251,NA
"51.17","all","4 yr.","mnwk","no","1","All","Logit","month06",0.250360544140289,0.0087865996937273,28.4934505800941,1.41211703183311e-178,NA
"51.18","all","4 yr.","mnwk","no","1","All","Logit","month07",0.149521456085587,0.00890613811911152,16.7885849159168,2.95814270974909e-63,NA
"51.19","all","4 yr.","mnwk","no","1","All","Logit","month08",0.0861402326416019,0.00905339502422167,9.5146884026534,1.82258279784301e-21,NA
"51.20","all","4 yr.","mnwk","no","1","All","Logit","month09",0.457259510495768,0.00838799675213826,54.5135535942124,0,NA
"51.21","all","4 yr.","mnwk","no","1","All","Logit","month10",0.292265969670633,0.00860051826054626,33.9823672035399,4.05881449702425e-253,NA
"51.22","all","4 yr.","mnwk","no","1","All","Logit","month11",0.230997975949976,0.00879452159504036,26.2661218638938,4.67785504077275e-152,NA
"51.23","all","4 yr.","mnwk","no","1","All","Logit","month12",-0.532891762026737,0.0106986605381571,-49.8092036966834,0,NA
"51.24","all","4 yr.","mnwk","no","1","All","Logit","weekdayMonday",0.578961934972695,0.00739716853619931,78.2680470425199,0,NA
"51.25","all","4 yr.","mnwk","no","1","All","Logit","weekdayTuesday",0.699930391673115,0.00724381362201921,96.624572110127,0,NA
"51.26","all","4 yr.","mnwk","no","1","All","Logit","weekdayWednesday",0.726098857636734,0.00721517085133009,100.635019266783,0,NA
"51.27","all","4 yr.","mnwk","no","1","All","Logit","weekdayThursday",0.670880035597951,0.00728662812621628,92.0700252540976,0,NA
"51.28","all","4 yr.","mnwk","no","1","All","Logit","weekdayFriday",0.526946069992622,0.00747270145978358,70.5161410272481,0,NA
"51.29","all","4 yr.","mnwk","no","1","All","Logit","weekdaySaturday",0.10617117078613,0.00816160924174905,13.0086074499907,1.09315997631908e-38,NA
"52","all","4 yr.","mnwk","with","1","All","Logit","(Intercept)",-12.8650886316265,0.128341065234603,-100.241404480395,0,NA
"52.1","all","4 yr.","mnwk","with","1","All","Logit","policyTRUE",0.289338417826857,0.169285318752503,1.70917608188973,0.0874183379184056,0.233966081662232
"52.2","all","4 yr.","mnwk","with","1","All","Logit","age_grp16-19",1.86121123732079,0.128603149188579,14.4725168012144,1.80735896217438e-47,NA
"52.3","all","4 yr.","mnwk","with","1","All","Logit","age_grp20-24",1.57593047358664,0.12831054969914,12.28215822691,1.1294447989544e-34,NA
"52.4","all","4 yr.","mnwk","with","1","All","Logit","age_grp25-34",1.50589920620214,0.128183014299237,11.7480402098104,7.22756413657406e-32,NA
"52.5","all","4 yr.","mnwk","with","1","All","Logit","age_grp35-44",1.46334847099556,0.128176183396827,11.4166956154804,3.45107205294264e-30,NA
"52.6","all","4 yr.","mnwk","with","1","All","Logit","age_grp45-54",1.36447606690248,0.128187683277628,10.6443617047615,1.8524952301182e-26,NA
"52.7","all","4 yr.","mnwk","with","1","All","Logit","age_grp55-64",1.19589385718465,0.128280876232783,9.32246405157493,1.13669253637207e-20,NA
"52.8","all","4 yr.","mnwk","with","1","All","Logit","age_grp65-199",0.746281208360213,0.128554992828155,5.8051514915317,6.43078332624499e-09,NA
"52.9","all","4 yr.","mnwk","with","1","All","Logit","curr_pts_grp1-3",1.12895140384231,0.00421566526849191,267.799109260441,0,NA
"52.10","all","4 yr.","mnwk","with","1","All","Logit","curr_pts_grp4-6",1.55573198513472,0.00566251439539448,274.742256973343,0,NA
"52.11","all","4 yr.","mnwk","with","1","All","Logit","curr_pts_grp7-9",1.85985507077034,0.00769891723312129,241.573589435292,0,NA
"52.12","all","4 yr.","mnwk","with","1","All","Logit","curr_pts_grp10-150",2.21663755865305,0.00788734130435297,281.037357598524,0,NA
"52.13","all","4 yr.","mnwk","with","1","All","Logit","month02",0.234857810741429,0.00888267150557508,26.4399973131984,4.75539949911783e-154,NA
"52.14","all","4 yr.","mnwk","with","1","All","Logit","month03",0.286035644216683,0.00859914327429752,33.263272292675,1.31232940153539e-242,NA
"52.15","all","4 yr.","mnwk","with","1","All","Logit","month04",0.216958143319919,0.00886560322119653,24.4718986296612,2.94274053181023e-132,NA
"52.16","all","4 yr.","mnwk","with","1","All","Logit","month05",0.292993907042165,0.00864403571422765,33.8954993626312,7.76062451104534e-252,NA
"52.17","all","4 yr.","mnwk","with","1","All","Logit","month06",0.250501510108363,0.00878660537946524,28.5094754219642,8.93863420685812e-179,NA
"52.18","all","4 yr.","mnwk","with","1","All","Logit","month07",0.149653034471914,0.00890614231604017,16.8033508966487,2.30638106275284e-63,NA
"52.19","all","4 yr.","mnwk","with","1","All","Logit","month08",0.0862547259057238,0.00905339815957448,9.52733154837606,1.61377955722326e-21,NA
"52.20","all","4 yr.","mnwk","with","1","All","Logit","month09",0.457348592798499,0.0083879981421198,54.524164770847,0,NA
"52.21","all","4 yr.","mnwk","with","1","All","Logit","month10",0.292330932351606,0.00860051842963726,33.989919880206,3.13924629254525e-253,NA
"52.22","all","4 yr.","mnwk","with","1","All","Logit","month11",0.231034847449182,0.00879452106964509,26.2703159864628,4.18919396618321e-152,NA
"52.23","all","4 yr.","mnwk","with","1","All","Logit","month12",-0.532872446369671,0.01069865911908,-49.8074048755649,0,NA
"52.24","all","4 yr.","mnwk","with","1","All","Logit","weekdayMonday",0.578961210995098,0.00739716772120982,78.2679577935009,0,NA
"52.25","all","4 yr.","mnwk","with","1","All","Logit","weekdayTuesday",0.699930629230788,0.00724381277704673,96.6246161757022,0,NA
"52.26","all","4 yr.","mnwk","with","1","All","Logit","weekdayWednesday",0.726098133595431,0.00721516984761437,100.634932916445,0,NA
"52.27","all","4 yr.","mnwk","with","1","All","Logit","weekdayThursday",0.670882065302189,0.00728662717409594,92.0703158365484,0,NA
"52.28","all","4 yr.","mnwk","with","1","All","Logit","weekdayFriday",0.526947718388143,0.00747270060139626,70.516369716416,0,NA
"52.29","all","4 yr.","mnwk","with","1","All","Logit","weekdaySaturday",0.106171743048512,0.00816160829938997,13.0086790683703,1.0921360557491e-38,NA
"52.30","all","4 yr.","mnwk","with","1","All","Logit","policyTRUE:age_grp16-19",-0.240416463764333,0.170011826389489,-1.41411611691972,0.157327811729685,0.436789399652272
"52.31","all","4 yr.","mnwk","with","1","All","Logit","policyTRUE:age_grp20-24",-0.280317265489569,0.169635318925639,-1.65246994119455,0.0984387878818299,0.149416379696749
"52.32","all","4 yr.","mnwk","with","1","All","Logit","policyTRUE:age_grp25-34",-0.213886133735768,0.169451757800072,-1.26222434345073,0.206868071474982,0.354408182477171
"52.33","all","4 yr.","mnwk","with","1","All","Logit","policyTRUE:age_grp35-44",-0.156453876905647,0.16944383492471,-0.923337676907308,0.355831259105045,0.540487127707837
"52.34","all","4 yr.","mnwk","with","1","All","Logit","policyTRUE:age_grp45-54",-0.126570828840279,0.169454185202876,-0.74693244483011,0.455104340109384,0.513220153260846
"52.35","all","4 yr.","mnwk","with","1","All","Logit","policyTRUE:age_grp55-64",-0.0913791741403016,0.169571847025137,-0.538881752740216,0.589968448728897,0.417718658395357
